d,st,et,p,sp,dp,ct,fp
0,1257265135880356,1091497,19,49079,25,abortive,"0:74:2:1:3835475693:0,253:74:18:0:1354047288:3835475694,400:66:16:1:3835475694:1354047289,1008650:278:24:0:1354047289:3835475694,1008834:66:16:1:3835475694:1354047501,1008840:81:24:1:3835475694:1354047501,1009087:66:16:0:1354047501:3835475709,1009138:157:24:0:1354047501:3835475709,1009314:95:24:1:3835475709:1354047592,1010690:108:24:0:1354047592:3835475738,1010868:97:24:1:3835475738:1354047634,1014492:114:24:0:1354047634:3835475769,1014655:71:24:1:3835475769:1354047682,1014948:116:24:0:1354047682:3835475774,1015142:92:24:1:3835475774:1354047732,1015148:139:25:1:3835475800:1354047732,1015563:66:16:0:1354047732:3835475874,1091311:122:24:0:1354047732:3835475874,1091497:60:4:1:3835475874:0"
1,1257265135882844,151,2,40066,113,rst_during_handshake,"0:74:2:1:1350560966:0,151:60:20:0:0:1350560967"
0,1257265161235460,1049317,19,36728,25,abortive,"0:74:2:1:4226341269:0,7857:74:18:0:1752873189:4226341270,8053:66:16:1:4226341270:1752873190,1011014:278:24:0:1752873190:4226341270,1011207:66:16:1:4226341270:1752873402,1011214:81:24:1:4226341270:1752873402,1011461:66:16:0:1752873402:4226341285,1011512:157:24:0:1752873402:4226341285,1011692:95:24:1:4226341285:1752873493,1013036:108:24:0:1752873493:4226341314,1013248:94:24:1:4226341314:1752873535,1016600:111:24:0:1752873535:4226341342,1022411:71:24:1:4226341342:1752873580,1022693:116:24:0:1752873580:4226341347,1022896:89:24:1:4226341347:1752873630,1022903:139:25:1:4226341370:1752873630,1023172:66:16:0:1752873630:4226341444,1049169:122:24:0:1752873630:4226341444,1049317:60:4:1:4226341444:0"
1,1257265161245850,196,2,47913,113,rst_during_handshake,"0:74:2:1:1754347602:0,196:60:20:0:0:1754347603"
0,1257279743985837,1060293,19,43514,25,abortive,"0:74:2:1:987622639:0,282:74:18:0:2796340938:987622640,448:66:16:1:987622640:2796340939,1016527:278:24:0:2796340939:987622640,1016731:66:16:1:987622640:2796341151,1016737:81:24:1:987622640:2796341151,1016985:66:16:0:2796341151:987622655,1017055:157:24:0:2796341151:987622655,1017237:95:24:1:987622655:2796341242,1018515:108:24:0:2796341242:987622684,1018693:98:24:1:987622684:2796341284,1022172:115:24:0:2796341284:987622716,1022378:71:24:1:987622716:2796341333,1022684:116:24:0:2796341333:987622721,1022857:93:24:1:987622721:2796341383,1022885:142:25:1:987622748:2796341383,1023252:66:16:0:2796341383:987622825,1060145:122:24:0:2796341383:987622825,1060293:60:4:1:987622825:0"
1,1257279743988272,152,2,42683,113,rst_during_handshake,"0:74:2:1:2790693420:0,152:60:20:0:0:2790693421"
0,1257279752212140,1085311,19,58647,25,abortive,"0:74:2:1:1108416069:0,247:74:18:0:2925964094:1108416070,393:66:16:1:1108416070:2925964095,1016892:278:24:0:2925964095:1108416070,1017076:66:16:1:1108416070:2925964307,1017081:81:24:1:1108416070:2925964307,1017332:66:16:0:2925964307:1108416085,1017383:157:24:0:2925964307:1108416085,1017558:95:24:1:1108416085:2925964398,1018803:108:24:0:2925964398:1108416114,1018978:98:24:1:1108416114:2925964440,1022452:115:24:0:2925964440:1108416146,1022619:71:24:1:1108416146:2925964489,1022906:116:24:0:2925964489:1108416151,1023096:93:24:1:1108416151:2925964539,1023103:142:25:1:1108416178:2925964539,1023370:66:16:0:2925964539:1108416255,1085164:122:24:0:2925964539:1108416255,1085311:60:4:1:1108416255:0"
1,1257279752214680,148,2,59762,113,rst_during_handshake,"0:74:2:1:2924103957:0,148:60:20:0:0:2924103958"
0,1257279755300975,1037490,19,50122,25,abortive,"0:74:2:1:1156577110:0,249:74:18:0:2970534039:1156577111,390:66:16:1:1156577111:2970534040,1011945:278:24:0:2970534040:1156577111,1012134:66:16:1:1156577111:2970534252,1012139:81:24:1:1156577111:2970534252,1012388:66:16:0:2970534252:1156577126,1012592:157:24:0:2970534252:1156577126,1012806:95:24:1:1156577126:2970534343,1014265:108:24:0:2970534343:1156577155,1014487:99:24:1:1156577155:2970534385,1017709:116:24:0:2970534385:1156577188,1017876:71:24:1:1156577188:2970534435,1018175:116:24:0:2970534435:1156577193,1018371:94:24:1:1156577193:2970534485,1018378:142:25:1:1156577221:2970534485,1018646:66:16:0:2970534485:1156577298,1037343:122:24:0:2970534485:1156577298,1037490:60:4:1:1156577298:0"
1,1257279755303355,152,2,46613,113,rst_during_handshake,"0:74:2:1:2971377012:0,152:60:20:0:0:2971377013"
0,1257279757357409,1056278,19,43290,25,abortive,"0:74:2:1:1192558336:0,275:74:18:0:3003396306:1192558337,451:66:16:1:1192558337:3003396307,1002489:278:24:0:3003396307:1192558337,1002697:66:16:1:1192558337:3003396519,1002702:81:24:1:1192558337:3003396519,1002973:66:16:0:3003396519:1192558352,1003137:157:24:0:3003396519:1192558352,1003364:95:24:1:1192558352:3003396610,1004850:108:24:0:3003396610:1192558381,1005052:97:24:1:1192558381:3003396652,1008553:114:24:0:3003396652:1192558412,1008725:71:24:1:1192558412:3003396700,1009023:116:24:0:3003396700:1192558417,1009208:92:24:1:1192558417:3003396750,1009214:142:25:1:1192558443:3003396750,1009479:66:16:0:3003396750:1192558520,1056119:122:24:0:3003396750:1192558520,1056278:60:4:1:1192558520:0"
1,1257279757359898,147,2,56378,113,rst_during_handshake,"0:74:2:1:2997881645:0,147:60:20:0:0:2997881646"
0,1257279765658250,6234313,19,57874,25,abortive,"0:74:2:1:1315994365:0,241:74:18:0:3138194809:1315994366,393:66:16:1:1315994366:3138194810,1001425:278:24:0:3138194810:1315994366,1001608:66:16:1:1315994366:3138195022,1001614:81:24:1:1315994366:3138195022,1001864:66:16:0:3138195022:1315994381,1001955:157:24:0:3138195022:1315994381,1002133:95:24:1:1315994381:3138195113,1003470:108:24:0:3138195113:1315994410,1003646:99:24:1:1315994410:3138195155,1006987:116:24:0:3138195155:1315994443,1007134:71:24:1:1315994443:3138195205,1007437:116:24:0:3138195205:1315994448,1007587:94:24:1:1315994448:3138195255,1007611:142:25:1:1315994476:3138195255,1007873:66:16:0:3138195255:1315994553,6234169:122:24:0:3138195255:1315994553,6234313:60:4:1:1315994553:0"
1,1257279765660732,147,2,42632,113,rst_during_handshake,"0:74:2:1:3131124182:0,147:60:20:0:0:3131124183"
0,1257279772084098,1105128,19,41585,25,abortive,"0:74:2:1:1415929678:0,254:74:18:0:3227917326:1415929679,402:66:16:1:1415929679:3227917327,1018399:278:24:0:3227917327:1415929679,1018586:66:16:1:1415929679:3227917539,1018591:81:24:1:1415929679:3227917539,1018844:66:16:0:3227917539:1415929694,1018901:157:24:0:3227917539:1415929694,1019080:95:24:1:1415929694:3227917630,1020420:108:24:0:3227917630:1415929723,1020591:95:24:1:1415929723:3227917672,1023937:112:24:0:3227917672:1415929752,1024114:71:24:1:1415929752:3227917718,1024415:116:24:0:3227917718:1415929757,1024603:90:24:1:1415929757:3227917768,1024609:142:25:1:1415929781:3227917768,1024874:66:16:0:3227917768:1415929858,1104981:122:24:0:3227917768:1415929858,1105128:60:4:1:1415929858:0"
1,1257279772086784,151,2,33101,113,rst_during_handshake,"0:74:2:1:3241787587:0,151:60:20:0:0:3241787588"
0,1257279783489153,1125929,19,58307,25,abortive,"0:74:2:1:1598435331:0,270:74:18:0:3417183885:1598435332,413:66:16:1:1598435332:3417183886,1001382:278:24:0:3417183886:1598435332,1001565:66:16:1:1598435332:3417184098,1001570:81:24:1:1598435332:3417184098,1001821:66:16:0:3417184098:1598435347,1001877:157:24:0:3417184098:1598435347,1002054:95:24:1:1598435347:3417184189,1003315:108:24:0:3417184189:1598435376,1003493:97:24:1:1598435376:3417184231,1006855:114:24:0:3417184231:1598435407,1007029:71:24:1:1598435407:3417184279,1007329:116:24:0:3417184279:1598435412,1007512:92:24:1:1598435412:3417184329,1007519:142:25:1:1598435438:3417184329,1007795:66:16:0:3417184329:1598435515,1125768:122:24:0:3417184329:1598435515,1125929:60:4:1:1598435515:0"
1,1257279783491870,151,2,51797,113,rst_during_handshake,"0:74:2:1:3415408627:0,151:60:20:0:0:3415408628"
0,1257279798959388,1065522,19,50230,25,abortive,"0:74:2:1:1839464679:0,252:74:18:0:3655669785:1839464680,391:66:16:1:1839464680:3655669786,1005650:278:24:0:3655669786:1839464680,1005840:66:16:1:1839464680:3655669998,1005845:81:24:1:1839464680:3655669998,1006080:66:16:0:3655669998:1839464695,1006169:157:24:0:3655669998:1839464695,1006346:95:24:1:1839464695:3655670089,1007584:108:24:0:3655670089:1839464724,1007760:95:24:1:1839464724:3655670131,1011160:112:24:0:3655670131:1839464753,1011323:71:24:1:1839464753:3655670177,1011604:116:24:0:3655670177:1839464758,1011786:90:24:1:1839464758:3655670227,1011792:142:25:1:1839464782:3655670227,1012062:66:16:0:3655670227:1839464859,1065356:122:24:0:3655670227:1839464859,1065522:60:4:1:1839464859:0"
1,1257279798962088,187,2,59746,113,rst_during_handshake,"0:74:2:1:3656473811:0,187:60:20:0:0:3656473812"
0,1257279814732841,1105359,19,34099,25,abortive,"0:74:2:1:2084155278:0,256:74:18:0:3906675574:2084155279,403:66:16:1:2084155279:3906675575,1022244:278:24:0:3906675575:2084155279,1022433:66:16:1:2084155279:3906675787,1022438:81:24:1:2084155279:3906675787,1022691:66:16:0:3906675787:2084155294,1022783:157:24:0:3906675787:2084155294,1022960:95:24:1:2084155294:3906675878,1024338:108:24:0:3906675878:2084155323,1024514:97:24:1:2084155323:3906675920,1028016:114:24:0:3906675920:2084155354,1028187:71:24:1:2084155354:3906675968,1028489:116:24:0:3906675968:2084155359,1028680:92:24:1:2084155359:3906676018,1028686:142:25:1:2084155385:3906676018,1028964:66:16:0:3906676018:2084155462,1105201:122:24:0:3906676018:2084155462,1105359:60:4:1:2084155462:0"
1,1257279814735447,194,2,35280,113,rst_during_handshake,"0:74:2:1:3896343518:0,194:60:20:0:0:3896343519"
0,1257279818902146,1044219,19,54430,25,abortive,"0:74:2:1:2150649880:0,416:74:18:0:3968148849:2150649881,586:66:16:1:2150649881:3968148850,1005606:278:24:0:3968148850:2150649881,1005790:66:16:1:2150649881:3968149062,1005795:81:24:1:2150649881:3968149062,1006052:66:16:0:3968149062:2150649896,1006129:157:24:0:3968149062:2150649896,1006305:95:24:1:2150649896:3968149153,1007647:108:24:0:3968149153:2150649925,1007862:94:24:1:2150649925:3968149195,1011662:111:24:0:3968149195:2150649953,1011857:71:24:1:2150649953:3968149240,1012394:116:24:0:3968149240:2150649958,1012608:89:24:1:2150649958:3968149290,1012615:142:25:1:2150649981:3968149290,1013114:66:16:0:3968149290:2150650058,1044071:122:24:0:3968149290:2150650058,1044219:60:4:1:2150650058:0"
1,1257279818904856,147,2,44827,113,rst_during_handshake,"0:74:2:1:3961130534:0,147:60:20:0:0:3961130535"
0,1257279823032969,1061246,19,35713,25,abortive,"0:74:2:1:2217828728:0,244:74:18:0:4029489378:2217828729,392:66:16:1:2217828729:4029489379,1014373:278:24:0:4029489379:2217828729,1014600:66:16:1:2217828729:4029489591,1014606:81:24:1:2217828729:4029489591,1014992:66:16:0:4029489591:2217828744,1014993:157:24:0:4029489591:2217828744,1015203:95:24:1:2217828744:4029489682,1016580:108:24:0:4029489682:2217828773,1016752:96:24:1:2217828773:4029489724,1020393:113:24:0:4029489724:2217828803,1020564:71:24:1:2217828803:4029489771,1020856:116:24:0:4029489771:2217828808,1021084:91:24:1:2217828808:4029489821,1021091:142:25:1:2217828833:4029489821,1021459:66:16:0:4029489821:2217828910,1061102:122:24:0:4029489821:2217828910,1061246:60:4:1:2217828910:0"
1,1257279823035495,151,2,49177,113,rst_during_handshake,"0:74:2:1:4037544839:0,151:60:20:0:0:4037544840"
0,1257279825093763,1162520,19,54807,25,abortive,"0:74:2:1:2249192761:0,312:74:18:0:4056452835:2249192762,483:66:16:1:2249192762:4056452836,1004293:278:24:0:4056452836:2249192762,1004482:66:16:1:2249192762:4056453048,1004487:81:24:1:2249192762:4056453048,1004739:66:16:0:4056453048:2249192777,1004813:157:24:0:4056453048:2249192777,1004985:95:24:1:2249192777:4056453139,1006300:108:24:0:4056453139:2249192806,1006509:95:24:1:2249192806:4056453181,1009917:112:24:0:4056453181:2249192835,1010090:71:24:1:2249192835:4056453227,1010371:116:24:0:4056453227:2249192840,1010553:90:24:1:2249192840:4056453277,1010560:142:25:1:2249192864:4056453277,1010836:66:16:0:4056453277:2249192941,1151348:122:24:0:4056453277:2249192941,1162520:60:4:1:2249192941:0"
1,1257279825096436,151,2,40404,113,rst_during_handshake,"0:74:2:1:4067153374:0,151:60:20:0:0:4067153375"
0,1257279830276097,1083826,19,32972,25,abortive,"0:74:2:1:2333644723:0,592:74:18:0:4135658336:2333644724,783:66:16:1:2333644724:4135658337,1003227:278:24:0:4135658337:2333644724,1003419:66:16:1:2333644724:4135658549,1003424:81:24:1:2333644724:4135658549,1003675:66:16:0:4135658549:2333644739,1003733:157:24:0:4135658549:2333644739,1003905:95:24:1:2333644739:4135658640,1005215:108:24:0:4135658640:2333644768,1005391:95:24:1:2333644768:4135658682,1008731:112:24:0:4135658682:2333644797,1008899:71:24:1:2333644797:4135658728,1009202:116:24:0:4135658728:2333644802,1009387:90:24:1:2333644802:4135658778,1009393:142:25:1:2333644826:4135658778,1009663:66:16:0:4135658778:2333644903,1083680:122:24:0:4135658778:2333644903,1083826:60:4:1:2333644903:0"
1,1257279830279471,201,2,42867,113,rst_during_handshake,"0:74:2:1:4148945642:0,201:60:20:0:0:4148945643"
0,1257279840926106,1089774,19,56887,25,abortive,"0:74:2:1:2489864504:0,244:74:18:0:18250679:2489864505,392:66:16:1:2489864505:18250680,1004354:278:24:0:18250680:2489864505,1004538:66:16:1:2489864505:18250892,1004543:81:24:1:2489864505:18250892,1004793:66:16:0:18250892:2489864520,1004883:157:24:0:18250892:2489864520,1005061:95:24:1:2489864520:18250983,1006349:108:24:0:18250983:2489864549,1006535:97:24:1:2489864549:18251025,1009930:114:24:0:18251025:2489864580,1010103:71:24:1:2489864580:18251073,1010383:116:24:0:18251073:2489864585,1010563:92:24:1:2489864585:18251123,1010569:142:25:1:2489864611:18251123,1010843:66:16:0:18251123:2489864688,1089628:122:24:0:18251123:2489864688,1089774:60:4:1:2489864688:0"
1,1257279840928506,151,2,53908,113,rst_during_handshake,"0:74:2:1:20637122:0,151:60:20:0:0:20637123"
0,1257279849152772,1114136,19,47856,25,abortive,"0:74:2:1:2622042102:0,244:74:18:0:141563720:2622042103,411:66:16:1:2622042103:141563721,1028074:278:24:0:141563721:2622042103,1028261:66:16:1:2622042103:141563933,1028267:81:24:1:2622042103:141563933,1028519:66:16:0:141563933:2622042118,1028612:157:24:0:141563933:2622042118,1028791:95:24:1:2622042118:141564024,1030076:108:24:0:141564024:2622042147,1030243:96:24:1:2622042147:141564066,1033631:113:24:0:141564066:2622042177,1033807:71:24:1:2622042177:141564113,1034107:116:24:0:141564113:2622042182,1034296:91:24:1:2622042182:141564163,1034304:142:25:1:2622042207:141564163,1034599:66:16:0:141564163:2622042284,1113963:122:24:0:141564163:2622042284,1114136:60:4:1:2622042284:0"
1,1257279849155404,160,2,35339,113,rst_during_handshake,"0:74:2:1:149251510:0,160:60:20:0:0:149251511"
0,1257337671813726,1037838,19,42801,25,abortive,"0:74:2:1:3104426411:0,292:74:18:0:619319880:3104426412,501:66:16:1:3104426412:619319881,1018840:278:24:0:619319881:3104426412,1019085:66:16:1:3104426412:619320093,1019092:81:24:1:3104426412:619320093,1019595:66:16:0:619320093:3104426427,1019670:157:24:0:619320093:3104426427,1019906:95:24:1:3104426427:619320184,1021249:108:24:0:619320184:3104426456,1021418:96:24:1:3104426456:619320226,1024631:113:24:0:619320226:3104426486,1024804:71:24:1:3104426486:619320273,1025100:116:24:0:619320273:3104426491,1025246:91:24:1:3104426491:619320323,1025279:140:25:1:3104426516:619320323,1025543:66:16:0:619320323:3104426591,1037693:122:24:0:619320323:3104426591,1037838:60:4:1:3104426591:0"
1,1257337671816347,160,2,44096,113,rst_during_handshake,"0:74:2:1:613887072:0,160:60:20:0:0:613887073"
0,1257337677971431,1026648,19,44832,25,abortive,"0:74:2:1:3199247580:0,247:74:18:0:709924143:3199247581,395:66:16:1:3199247581:709924144,1001282:278:24:0:709924144:3199247581,1001467:66:16:1:3199247581:709924356,1001472:81:24:1:3199247581:709924356,1001725:66:16:0:709924356:3199247596,1001816:157:24:0:709924356:3199247596,1001996:95:24:1:3199247596:709924447,1003285:108:24:0:709924447:3199247625,1003458:97:24:1:3199247625:709924489,1006928:114:24:0:709924489:3199247656,1007104:71:24:1:3199247656:709924537,1007416:116:24:0:709924537:3199247661,1007605:92:24:1:3199247661:709924587,1007612:140:25:1:3199247687:709924587,1007885:66:16:0:709924587:3199247762,1026504:122:24:0:709924587:3199247762,1026648:60:4:1:3199247762:0"
1,1257337677973924,150,2,50535,113,rst_during_handshake,"0:74:2:1:708672391:0,150:60:20:0:0:708672392"
0,1257337680011864,1026987,19,54539,25,abortive,"0:74:2:1:3240906450:0,246:74:18:0:749803921:3240906451,415:66:16:1:3240906451:749803922,1010946:278:24:0:749803922:3240906451,1011133:66:16:1:3240906451:749804134,1011138:81:24:1:3240906451:749804134,1011393:66:16:0:749804134:3240906466,1011487:157:24:0:749804134:3240906466,1011665:95:24:1:3240906466:749804225,1012978:108:24:0:749804225:3240906495,1013152:97:24:1:3240906495:749804267,1016598:114:24:0:749804267:3240906526,1016810:71:24:1:3240906526:749804315,1017155:116:24:0:749804315:3240906531,1017370:92:24:1:3240906531:749804365,1017376:140:25:1:3240906557:749804365,1017639:66:16:0:749804365:3240906632,1026839:122:24:0:749804365:3240906632,1026987:60:4:1:3240906632:0"
1,1257337680014373,152,2,44697,113,rst_during_handshake,"0:74:2:1:740710946:0,152:60:20:0:0:740710947"
0,1257337684113880,1072034,19,44002,25,abortive,"0:74:2:1:3289657839:0,249:74:18:0:816884706:3289657840,396:66:16:1:3289657840:816884707,1009131:278:24:0:816884707:3289657840,1009313:66:16:1:3289657840:816884919,1009318:81:24:1:3289657840:816884919,1009565:66:16:0:816884919:3289657855,1009613:157:24:0:816884919:3289657855,1009783:95:24:1:3289657855:816885010,1011128:108:24:0:816885010:3289657884,1011305:95:24:1:3289657884:816885052,1014650:112:24:0:816885052:3289657913,1014797:71:24:1:3289657913:816885098,1015076:116:24:0:816885098:3289657918,1015267:90:24:1:3289657918:816885148,1015273:140:25:1:3289657942:816885148,1015544:66:16:0:816885148:3289658017,1071890:122:24:0:816885148:3289658017,1072034:60:4:1:3289658017:0"
1,1257337684116336,148,2,50539,113,rst_during_handshake,"0:74:2:1:820922530:0,148:60:20:0:0:820922531"
0,1257337696390271,1019552,19,54094,25,abortive,"0:74:2:1:3489129778:0,244:74:18:0:1002933250:3489129779,391:66:16:1:3489129779:1002933251,1003376:278:24:0:1002933251:3489129779,1003601:66:16:1:3489129779:1002933463,1003606:81:24:1:3489129779:1002933463,1003940:66:16:0:1002933463:3489129794,1003942:157:24:0:1002933463:3489129794,1004151:95:24:1:3489129794:1002933554,1005604:108:24:0:1002933554:3489129823,1005840:98:24:1:3489129823:1002933596,1009160:115:24:0:1002933596:3489129855,1009304:71:24:1:3489129855:1002933645,1009602:116:24:0:1002933645:3489129860,1009794:93:24:1:3489129860:1002933695,1009801:140:25:1:3489129887:1002933695,1010064:66:16:0:1002933695:3489129962,1019381:122:24:0:1002933695:3489129962,1019552:60:4:1:3489129962:0"
1,1257337696392675,150,2,47829,113,rst_during_handshake,"0:74:2:1:1010629596:0,150:60:20:0:0:1010629597"
0,1257337699460115,1023455,19,32960,25,abortive,"0:74:2:1:3539482654:0,249:74:18:0:1055048203:3539482655,395:66:16:1:3539482655:1055048204,1005517:278:24:0:1055048204:3539482655,1005700:66:16:1:3539482655:1055048416,1005706:81:24:1:3539482655:1055048416,1005954:66:16:0:1055048416:3539482670,1006005:157:24:0:1055048416:3539482670,1006177:95:24:1:3539482670:1055048507,1007491:108:24:0:1055048507:3539482699,1007669:97:24:1:3539482699:1055048549,1010948:114:24:0:1055048549:3539482730,1011117:71:24:1:3539482730:1055048597,1011413:116:24:0:1055048597:3539482735,1011602:92:24:1:3539482735:1055048647,1011609:140:25:1:3539482761:1055048647,1011872:66:16:0:1055048647:3539482836,1023307:122:24:0:1055048647:3539482836,1023455:60:4:1:3539482836:0"
1,1257337699462535,151,2,43913,113,rst_during_handshake,"0:74:2:1:1055039801:0,151:60:20:0:0:1055039802"
0,1257337715843480,1025798,19,44867,25,abortive,"0:74:2:1:3791666749:0,246:74:18:0:1310945892:3791666750,390:66:16:1:3791666750:1310945893,1001058:278:24:0:1310945893:3791666750,1001245:66:16:1:3791666750:1310946105,1001250:81:24:1:3791666750:1310946105,1001501:66:16:0:1310946105:3791666765,1001560:157:24:0:1310946105:3791666765,1001738:95:24:1:3791666765:1310946196,1003026:108:24:0:1310946196:3791666794,1003194:97:24:1:3791666794:1310946238,1006577:114:24:0:1310946238:3791666825,1006746:71:24:1:3791666825:1310946286,1007024:116:24:0:1310946286:3791666830,1007213:92:24:1:3791666830:1310946336,1007219:140:25:1:3791666856:1310946336,1007490:66:16:0:1310946336:3791666931,1025650:122:24:0:1310946336:3791666931,1025798:60:4:1:3791666931:0"
1,1257337715846026,150,2,40207,113,rst_during_handshake,"0:74:2:1:1306794946:0,150:60:20:0:0:1306794947"
0,1257337719921132,1020800,19,44872,25,abortive,"0:74:2:1:3862425717:0,245:74:18:0:1377388971:3862425718,392:66:16:1:3862425718:1377388972,1003602:278:24:0:1377388972:3862425718,1003788:66:16:1:3862425718:1377389184,1003794:81:24:1:3862425718:1377389184,1004047:66:16:0:1377389184:3862425733,1004138:157:24:0:1377389184:3862425733,1004325:95:24:1:3862425733:1377389275,1005666:108:24:0:1377389275:3862425762,1005860:99:24:1:3862425762:1377389317,1009180:116:24:0:1377389317:3862425795,1009352:71:24:1:3862425795:1377389367,1009626:116:24:0:1377389367:3862425800,1009810:94:24:1:3862425800:1377389417,1009817:140:25:1:3862425828:1377389417,1010087:66:16:0:1377389417:3862425903,1020644:122:24:0:1377389417:3862425903,1020800:60:4:1:3862425903:0"
1,1257337719923638,151,2,47270,113,rst_during_handshake,"0:74:2:1:1364436054:0,151:60:20:0:0:1364436055"
0,1257337721963700,1029486,19,43109,25,abortive,"0:74:2:1:3884292020:0,247:74:18:0:1408901692:3884292021,393:66:16:1:3884292021:1408901693,1004892:278:24:0:1408901693:3884292021,1005114:66:16:1:3884292021:1408901905,1005120:81:24:1:3884292021:1408901905,1005371:66:16:0:1408901905:3884292036,1005462:157:24:0:1408901905:3884292036,1005641:95:24:1:3884292036:1408901996,1006991:108:24:0:1408901996:3884292065,1007196:94:24:1:3884292065:1408902038,1010510:111:24:0:1408902038:3884292093,1010687:71:24:1:3884292093:1408902083,1010984:116:24:0:1408902083:3884292098,1011170:89:24:1:3884292098:1408902133,1011177:140:25:1:3884292121:1408902133,1011441:66:16:0:1408902133:3884292196,1029343:122:24:0:1408902133:3884292196,1029486:60:4:1:3884292196:0"
1,1257337721966228,148,2,50417,113,rst_during_handshake,"0:74:2:1:1402530586:0,148:60:20:0:0:1402530587"
