d,st,et,p,sp,dp,ct,fp
0,1257260098214249,1225107,21,51623,25,abortive,"0:74:2:1:2152584563:0,258:74:18:0:3956267154:2152584564,435:66:16:1:2152584564:3956267155,1024241:287:24:0:3956267155:2152584564,1024430:66:16:1:2152584564:3956267376,1024436:81:24:1:2152584564:3956267376,1024716:66:16:0:3956267376:2152584579,1024871:163:24:0:3956267376:2152584579,1025062:95:24:1:2152584579:3956267473,1030705:108:24:0:3956267473:2152584608,1030914:98:24:1:2152584608:3956267515,1064582:66:16:0:3956267515:2152584640,1136025:115:24:0:3956267515:2152584640,1136196:71:24:1:2152584640:3956267564,1136485:66:16:0:3956267564:2152584645,1136566:116:24:0:3956267564:2152584645,1136757:93:24:1:2152584645:3956267614,1136763:140:25:1:2152584672:3956267614,1137061:66:16:0:3956267614:2152584747,1224958:122:24:0:3956267614:2152584747,1225107:60:4:1:2152584747:0"
1,1257260098216922,151,2,37768,113,rst_during_handshake,"0:74:2:1:3953236943:0,151:60:20:0:0:3953236944"
0,1257260100394650,1093422,19,47023,25,abortive,"0:74:2:1:2186820508:0,248:74:18:0:3990056218:2186820509,394:66:16:1:2186820509:3990056219,1013120:287:24:0:3990056219:2186820509,1013306:66:16:1:2186820509:3990056440,1013313:81:24:1:2186820509:3990056440,1013559:66:16:0:3990056440:2186820524,1013627:163:24:0:3990056440:2186820524,1013805:95:24:1:2186820524:3990056537,1015036:108:24:0:3990056537:2186820553,1015224:98:24:1:2186820553:3990056579,1017792:115:24:0:3990056579:2186820585,1017957:71:24:1:2186820585:3990056628,1018337:116:24:0:3990056628:2186820590,1018566:93:24:1:2186820590:3990056678,1018572:140:25:1:2186820617:3990056678,1018851:66:16:0:3990056678:2186820692,1093254:122:24:0:3990056678:2186820692,1093422:60:4:1:2186820692:0"
1,1257260100398291,152,2,60768,113,rst_during_handshake,"0:74:2:1:3988189243:0,152:60:20:0:0:3988189244"
0,1257260104519228,1028151,19,54300,25,abortive,"0:74:2:1:2241379274:0,250:74:18:0:4060339436:2241379275,397:66:16:1:2241379275:4060339437,1008105:287:24:0:4060339437:2241379275,1008312:66:16:1:2241379275:4060339658,1008317:81:24:1:2241379275:4060339658,1008759:66:16:0:4060339658:2241379290,1008761:163:24:0:4060339658:2241379290,1008981:95:24:1:2241379290:4060339755,1010541:108:24:0:4060339755:2241379319,1010784:97:24:1:2241379319:4060339797,1013163:114:24:0:4060339797:2241379350,1013339:71:24:1:2241379350:4060339845,1013606:116:24:0:4060339845:2241379355,1013793:92:24:1:2241379355:4060339895,1013799:140:25:1:2241379381:4060339895,1014068:66:16:0:4060339895:2241379456,1028004:122:24:0:4060339895:2241379456,1028151:60:4:1:2241379456:0"
1,1257260104521603,150,2,47405,113,rst_during_handshake,"0:74:2:1:4064010096:0,150:60:20:0:0:4064010097"
0,1257260105543995,1030459,19,39765,25,abortive,"0:74:2:1:2266139889:0,250:74:18:0:4065179861:2266139890,398:66:16:1:2266139890:4065179862,1004639:287:24:0:4065179862:2266139890,1004827:66:16:1:2266139890:4065180083,1004833:81:24:1:2266139890:4065180083,1005082:66:16:0:4065180083:2266139905,1005155:163:24:0:4065180083:2266139905,1005334:95:24:1:2266139905:4065180180,1006721:108:24:0:4065180180:2266139934,1006897:95:24:1:2266139934:4065180222,1009344:112:24:0:4065180222:2266139963,1009514:71:24:1:2266139963:4065180268,1009811:116:24:0:4065180268:2266139968,1009992:90:24:1:2266139968:4065180318,1010000:140:25:1:2266139992:4065180318,1010263:66:16:0:4065180318:2266140067,1030324:122:24:0:4065180318:2266140067,1030459:60:4:1:2266140067:0"
1,1257260105546470,150,2,59535,113,rst_during_handshake,"0:74:2:1:4078230787:0,150:60:20:0:0:4078230788"
0,1257260112799625,1069083,19,34505,25,abortive,"0:74:2:1:2374148623:0,249:74:18:0:4186565627:2374148624,396:66:16:1:2374148624:4186565628,1021742:287:24:0:4186565628:2374148624,1021937:66:16:1:2374148624:4186565849,1021943:81:24:1:2374148624:4186565849,1022254:66:16:0:4186565849:2374148639,1022256:163:24:0:4186565849:2374148639,1022450:95:24:1:2374148639:4186565946,1023756:108:24:0:4186565946:2374148668,1023937:96:24:1:2374148668:4186565988,1026108:113:24:0:4186565988:2374148698,1026282:71:24:1:2374148698:4186566035,1026619:116:24:0:4186566035:2374148703,1026805:91:24:1:2374148703:4186566085,1026811:140:25:1:2374148728:4186566085,1027071:66:16:0:4186566085:2374148803,1068934:122:24:0:4186566085:2374148803,1069083:60:4:1:2374148803:0"
1,1257260112802322,150,2,44823,113,rst_during_handshake,"0:74:2:1:4187137495:0,150:60:20:0:0:4187137496"
0,1257260117954268,1089051,19,59908,25,abortive,"0:74:2:1:2448883929:0,247:74:18:0:4273134764:2448883930,395:66:16:1:2448883930:4273134765,1010816:287:24:0:4273134765:2448883930,1011001:66:16:1:2448883930:4273134986,1011006:81:24:1:2448883930:4273134986,1011252:66:16:0:4273134986:2448883945,1011327:163:24:0:4273134986:2448883945,1011506:95:24:1:2448883945:4273135083,1012936:108:24:0:4273135083:2448883974,1013150:98:24:1:2448883974:4273135125,1015422:115:24:0:4273135125:2448884006,1015591:71:24:1:2448884006:4273135174,1015864:116:24:0:4273135174:2448884011,1016050:93:24:1:2448884011:4273135224,1016056:140:25:1:2448884038:4273135224,1016319:66:16:0:4273135224:2448884113,1088836:122:24:0:4273135224:2448884113,1089051:60:4:1:2448884113:0"
1,1257260117956897,188,2,46715,113,rst_during_handshake,"0:74:2:1:4269684230:0,188:60:20:0:0:4269684231"
0,1257260126919714,1117315,19,58083,25,abortive,"0:74:2:1:2599599331:0,484:74:18:0:113321069:2599599332,680:66:16:1:2599599332:113321070,1016089:287:24:0:113321070:2599599332,1016281:66:16:1:2599599332:113321291,1016286:81:24:1:2599599332:113321291,1016538:66:16:0:113321291:2599599347,1016593:163:24:0:113321291:2599599347,1016774:95:24:1:2599599347:113321388,1018082:108:24:0:113321388:2599599376,1018261:99:24:1:2599599376:113321430,1050908:116:24:0:113321430:2599599409,1051080:71:24:1:2599599409:113321480,1051358:116:24:0:113321480:2599599414,1051571:94:24:1:2599599414:113321530,1051577:140:25:1:2599599442:113321530,1051932:66:16:0:113321530:2599599517,1117150:122:24:0:113321530:2599599517,1117315:60:4:1:2599599517:0"
1,1257260126922458,180,2,44709,113,rst_during_handshake,"0:74:2:1:111663174:0,180:60:20:0:0:111663175"
0,1257260129036646,1088677,19,44879,25,abortive,"0:74:2:1:2625101815:0,241:74:18:0:147830878:2625101816,388:66:16:1:2625101816:147830879,1019234:287:24:0:147830879:2625101816,1019423:66:16:1:2625101816:147831100,1019429:81:24:1:2625101816:147831100,1019675:66:16:0:147831100:2625101831,1019739:163:24:0:147831100:2625101831,1019906:95:24:1:2625101831:147831197,1021169:108:24:0:147831197:2625101860,1021338:94:24:1:2625101860:147831239,1023611:111:24:0:147831239:2625101888,1023755:71:24:1:2625101888:147831284,1024049:116:24:0:147831284:2625101893,1024234:89:24:1:2625101893:147831334,1024240:140:25:1:2625101916:147831334,1024502:66:16:0:147831334:2625101991,1088495:122:24:0:147831334:2625101991,1088677:60:4:1:2625101991:0"
1,1257260129039078,150,2,42736,113,rst_during_handshake,"0:74:2:1:143238527:0,150:60:20:0:0:143238528"
0,1257260131106460,1330258,19,47783,25,abortive,"0:74:2:1:2655900714:0,239:74:18:0:184764236:2655900715,387:66:16:1:2655900715:184764237,1018087:287:24:0:184764237:2655900715,1018273:66:16:1:2655900715:184764458,1018279:81:24:1:2655900715:184764458,1018577:66:16:0:184764458:2655900730,1018593:163:24:0:184764458:2655900730,1018802:95:24:1:2655900730:184764555,1020658:108:24:0:184764555:2655900759,1020836:96:24:1:2655900759:184764597,1037671:113:24:0:184764597:2655900789,1038744:71:24:1:2655900789:184764644,1039039:116:24:0:184764644:2655900794,1039228:91:24:1:2655900794:184764694,1039234:140:25:1:2655900819:184764694,1039499:66:16:0:184764694:2655900894,1330106:122:24:0:184764694:2655900894,1330258:60:4:1:2655900894:0"
1,1257260131108875,176,2,48731,113,rst_during_handshake,"0:74:2:1:174835799:0,176:60:20:0:0:174835800"
0,1257260132156631,1259285,19,37355,25,abortive,"0:74:2:1:2679367837:0,265:74:18:0:199845494:2679367838,409:66:16:1:2679367838:199845495,1059444:287:24:0:199845495:2679367838,1059631:66:16:1:2679367838:199845716,1059637:81:24:1:2679367838:199845716,1059890:66:16:0:199845716:2679367853,1059975:163:24:0:199845716:2679367853,1060153:95:24:1:2679367853:199845813,1061434:108:24:0:199845813:2679367882,1061614:95:24:1:2679367882:199845855,1063727:112:24:0:199845855:2679367911,1063875:71:24:1:2679367911:199845901,1064150:116:24:0:199845901:2679367916,1064342:90:24:1:2679367916:199845951,1064349:140:25:1:2679367940:199845951,1064681:66:16:0:199845951:2679368015,1259087:122:24:0:199845951:2679368015,1259285:60:4:1:2679368015:0"
1,1257260132168670,152,2,49191,113,rst_during_handshake,"0:74:2:1:194113978:0,152:60:20:0:0:194113979"
0,1257260133231940,1082573,19,47798,25,abortive,"0:74:2:1:2690771353:0,376:74:18:0:214474768:2690771354,575:66:16:1:2690771354:214474769,1004162:287:24:0:214474769:2690771354,1004354:66:16:1:2690771354:214474990,1004359:81:24:1:2690771354:214474990,1004610:66:16:0:214474990:2690771369,1004642:163:24:0:214474990:2690771369,1004828:95:24:1:2690771369:214475087,1006073:108:24:0:214475087:2690771398,1006261:96:24:1:2690771398:214475129,1008546:113:24:0:214475129:2690771428,1008695:71:24:1:2690771428:214475176,1008985:116:24:0:214475176:2690771433,1009177:91:24:1:2690771433:214475226,1009183:140:25:1:2690771458:214475226,1009484:66:16:0:214475226:2690771533,1082424:122:24:0:214475226:2690771533,1082573:60:4:1:2690771533:0"
1,1257260133234599,174,2,45750,113,rst_during_handshake,"0:74:2:1:218756065:0,174:60:20:0:0:218756066"
0,1257260136325302,1025366,19,38246,25,abortive,"0:74:2:1:2746795381:0,387:74:18:0:253422532:2746795382,696:66:16:1:2746795382:253422533,1006564:287:24:0:253422533:2746795382,1006751:66:16:1:2746795382:253422754,1006756:81:24:1:2746795382:253422754,1007001:66:16:0:253422754:2746795397,1007076:163:24:0:253422754:2746795397,1007270:95:24:1:2746795397:253422851,1008586:108:24:0:253422851:2746795426,1008761:99:24:1:2746795426:253422893,1010981:116:24:0:253422893:2746795459,1011154:71:24:1:2746795459:253422943,1011445:116:24:0:253422943:2746795464,1011595:94:24:1:2746795464:253422993,1011628:140:25:1:2746795492:253422993,1011890:66:16:0:253422993:2746795567,1025203:122:24:0:253422993:2746795567,1025366:60:4:1:2746795567:0"
1,1257260136328093,147,2,60599,113,rst_during_handshake,"0:74:2:1:260168425:0,147:60:20:0:0:260168426"
0,1257260137347941,1026187,19,40433,25,abortive,"0:74:2:1:2761061444:0,241:74:18:0:279367934:2761061445,388:66:16:1:2761061445:279367935,1003965:287:24:0:279367935:2761061445,1004177:66:16:1:2761061445:279368156,1004184:81:24:1:2761061445:279368156,1004474:66:16:0:279368156:2761061460,1004626:163:24:0:279368156:2761061460,1004845:95:24:1:2761061460:279368253,1006275:108:24:0:279368253:2761061489,1006509:96:24:1:2761061489:279368295,1009073:113:24:0:279368295:2761061519,1009257:71:24:1:2761061519:279368342,1009552:116:24:0:279368342:2761061524,1009744:91:24:1:2761061524:279368392,1009751:140:25:1:2761061549:279368392,1010012:66:16:0:279368392:2761061624,1026043:122:24:0:279368392:2761061624,1026187:60:4:1:2761061624:0"
1,1257260137350441,159,2,54450,113,rst_during_handshake,"0:74:2:1:272951485:0,159:60:20:0:0:272951486"
0,1257260144534678,1101196,19,47914,25,abortive,"0:74:2:1:2874805896:0,244:74:18:0:388669961:2874805897,402:66:16:1:2874805897:388669962,1017753:287:24:0:388669962:2874805897,1017985:66:16:1:2874805897:388670183,1017990:81:24:1:2874805897:388670183,1019330:66:16:0:388670183:2874805912,1019418:163:24:0:388670183:2874805912,1019635:95:24:1:2874805912:388670280,1021363:108:24:0:388670280:2874805941,1021538:96:24:1:2874805941:388670322,1023982:113:24:0:388670322:2874805971,1024176:71:24:1:2874805971:388670369,1024497:116:24:0:388670369:2874805976,1024725:91:24:1:2874805976:388670419,1024732:140:25:1:2874806001:388670419,1025003:66:16:0:388670419:2874806076,1101007:122:24:0:388670419:2874806076,1101196:60:4:1:2874806076:0"
1,1257260144537288,160,2,34452,113,rst_during_handshake,"0:74:2:1:390194448:0,160:60:20:0:0:390194449"
0,1257260151739326,1020832,19,41861,25,abortive,"0:74:2:1:2976552941:0,242:74:18:0:500417481:2976552942,406:66:16:1:2976552942:500417482,1003288:287:24:0:500417482:2976552942,1003479:66:16:1:2976552942:500417703,1003486:81:24:1:2976552942:500417703,1003735:66:16:0:500417703:2976552957,1003799:163:24:0:500417703:2976552957,1003976:95:24:1:2976552957:500417800,1005280:108:24:0:500417800:2976552986,1005439:98:24:1:2976552986:500417842,1007772:115:24:0:500417842:2976553018,1007947:71:24:1:2976553018:500417891,1008230:116:24:0:500417891:2976553023,1008424:93:24:1:2976553023:500417941,1008430:140:25:1:2976553050:500417941,1008705:66:16:0:500417941:2976553125,1020688:122:24:0:500417941:2976553125,1020832:60:4:1:2976553125:0"
1,1257260151742067,215,2,60155,113,rst_during_handshake,"0:74:2:1:491937714:0,215:60:20:0:0:491937715"
0,1257260154803778,1014880,19,47172,25,abortive,"0:74:2:1:3043083817:0,242:74:18:0:553370298:3043083818,388:66:16:1:3043083818:553370299,998982:287:24:0:553370299:3043083818,999165:66:16:1:3043083818:553370520,999170:81:24:1:3043083818:553370520,999421:66:16:0:553370520:3043083833,999510:163:24:0:553370520:3043083833,999688:95:24:1:3043083833:553370617,1001099:108:24:0:553370617:3043083862,1001279:98:24:1:3043083862:553370659,1003617:115:24:0:553370659:3043083894,1003787:71:24:1:3043083894:553370708,1004081:116:24:0:553370708:3043083899,1004263:93:24:1:3043083899:553370758,1004269:140:25:1:3043083926:553370758,1004532:66:16:0:553370758:3043084001,1014734:122:24:0:553370758:3043084001,1014880:60:4:1:3043084001:0"
1,1257260154806395,216,2,56292,113,rst_during_handshake,"0:74:2:1:540140834:0,216:60:20:0:0:540140835"
0,1257260157873841,1197027,19,40772,25,abortive,"0:74:2:1:3092937035:0,431:74:18:0:589146665:3092937036,610:66:16:1:3092937036:589146666,1093509:287:24:0:589146666:3092937036,1093721:66:16:1:3092937036:589146887,1093727:81:24:1:3092937036:589146887,1094095:66:16:0:589146887:3092937051,1094097:163:24:0:589146887:3092937051,1094301:95:24:1:3092937051:589146984,1095694:108:24:0:589146984:3092937080,1095842:94:24:1:3092937080:589147026,1098289:111:24:0:589147026:3092937108,1098464:71:24:1:3092937108:589147071,1098743:116:24:0:589147071:3092937113,1098930:89:24:1:3092937113:589147121,1098937:140:25:1:3092937136:589147121,1099208:66:16:0:589147121:3092937211,1196840:122:24:0:589147121:3092937211,1197027:60:4:1:3092937211:0"
1,1257260157958739,154,2,53637,113,rst_during_handshake,"0:74:2:1:596142665:0,154:60:20:0:0:596142666"
0,1257260161072204,4993989,21,53070,25,abortive,"0:74:2:1:3140885235:0,242:74:18:0:642764953:3140885236,388:66:16:1:3140885236:642764954,1012098:287:24:0:642764954:3140885236,1012291:66:16:1:3140885236:642765175,1012296:81:24:1:3140885236:642765175,1012542:66:16:0:642765175:3140885251,1012593:163:24:0:642765175:3140885251,1012770:95:24:1:3140885251:642765272,1013979:108:24:0:642765272:3140885280,1014159:97:24:1:3140885280:642765314,1052657:66:16:0:642765314:3140885311,4899013:114:24:0:642765314:3140885311,4899233:71:24:1:3140885311:642765362,4899514:66:16:0:642765362:3140885316,4899569:116:24:0:642765362:3140885316,4899757:92:24:1:3140885316:642765412,4899764:140:25:1:3140885342:642765412,4900298:66:16:0:642765412:3140885417,4993841:122:24:0:642765412:3140885417,4993989:60:4:1:3140885417:0"
1,1257260161074691,161,2,34087,113,rst_during_handshake,"0:74:2:1:650835290:0,161:60:20:0:0:650835291"
0,1257260171125601,1070905,19,55470,25,abortive,"0:74:2:1:3297700679:0,485:74:18:0:816124201:3297700680,688:66:16:1:3297700680:816124202,1011687:287:24:0:816124202:3297700680,1011875:66:16:1:3297700680:816124423,1011880:81:24:1:3297700680:816124423,1012137:66:16:0:816124423:3297700695,1012230:163:24:0:816124423:3297700695,1012406:95:24:1:3297700695:816124520,1013669:108:24:0:816124520:3297700724,1013850:98:24:1:3297700724:816124562,1016369:115:24:0:816124562:3297700756,1016538:71:24:1:3297700756:816124611,1016833:116:24:0:816124611:3297700761,1017028:93:24:1:3297700761:816124661,1017035:140:25:1:3297700788:816124661,1017313:66:16:0:816124661:3297700863,1070758:122:24:0:816124661:3297700863,1070905:60:4:1:3297700863:0"
1,1257260171128366,153,2,54570,113,rst_during_handshake,"0:74:2:1:826636459:0,153:60:20:0:0:826636460"
0,1257260178472640,1038231,19,51091,25,abortive,"0:74:2:1:3411114548:0,240:74:18:0:931271395:3411114549,401:66:16:1:3411114549:931271396,1005004:287:24:0:931271396:3411114549,1005189:66:16:1:3411114549:931271617,1005194:81:24:1:3411114549:931271617,1005445:66:16:0:931271617:3411114564,1005500:163:24:0:931271617:3411114564,1005675:95:24:1:3411114564:931271714,1007136:108:24:0:931271714:3411114593,1007349:98:24:1:3411114593:931271756,1010135:115:24:0:931271756:3411114625,1010321:71:24:1:3411114625:931271805,1010822:116:24:0:931271805:3411114630,1011073:93:24:1:3411114630:931271855,1011085:140:25:1:3411114657:931271855,1011752:66:16:0:931271855:3411114732,1038085:122:24:0:931271855:3411114732,1038231:60:4:1:3411114732:0"
1,1257260178475182,149,2,43615,113,rst_during_handshake,"0:74:2:1:942242367:0,149:60:20:0:0:942242368"
0,1257260191933889,1020544,19,56282,25,abortive,"0:74:2:1:3622160256:0,263:74:18:0:1139860571:3622160257,411:66:16:1:3622160257:1139860572,1004549:287:24:0:1139860572:3622160257,1004781:66:16:1:3622160257:1139860793,1004787:81:24:1:3622160257:1139860793,1005037:66:16:0:1139860793:3622160272,1005115:163:24:0:1139860793:3622160272,1005289:95:24:1:3622160272:1139860890,1006657:108:24:0:1139860890:3622160301,1006839:100:24:1:3622160301:1139860932,1009370:117:24:0:1139860932:3622160335,1009516:71:24:1:3622160335:1139860983,1009814:116:24:0:1139860983:3622160340,1010001:95:24:1:3622160340:1139861033,1010006:140:25:1:3622160369:1139861033,1010281:66:16:0:1139861033:3622160444,1020396:122:24:0:1139861033:3622160444,1020544:60:4:1:3622160444:0"
1,1257260191936406,151,2,37669,113,rst_during_handshake,"0:74:2:1:1150711842:0,151:60:20:0:0:1150711843"
0,1257260196043506,1200847,19,38315,25,abortive,"0:74:2:1:3701876678:0,243:74:18:0:1212771047:3701876679,389:66:16:1:3701876679:1212771048,1011993:287:24:0:1212771048:3701876679,1012179:66:16:1:3701876679:1212771269,1012184:81:24:1:3701876679:1212771269,1012427:66:16:0:1212771269:3701876694,1012488:163:24:0:1212771269:3701876694,1012667:95:24:1:3701876694:1212771366,1014056:108:24:0:1212771366:3701876723,1014228:98:24:1:3701876723:1212771408,1016700:115:24:0:1212771408:3701876755,1016875:71:24:1:3701876755:1212771457,1017154:116:24:0:1212771457:3701876760,1017337:93:24:1:3701876760:1212771507,1017343:140:25:1:3701876787:1212771507,1017612:66:16:0:1212771507:3701876862,1200700:122:24:0:1212771507:3701876862,1200847:60:4:1:3701876862:0"
1,1257260196045957,152,2,53709,113,rst_during_handshake,"0:74:2:1:1213834364:0,152:60:20:0:0:1213834365"
