d,st,et,p,sp,dp,ct,fp
0,1257264492640621,1091056,19,40711,25,abortive,"0:74:2:1:2347079221:0,241:74:18:0:4150554407:2347079222,386:66:16:1:2347079222:4150554408,1002652:284:24:0:4150554408:2347079222,1002855:66:16:1:2347079222:4150554626,1002862:81:24:1:2347079222:4150554626,1003329:66:16:0:4150554626:2347079237,1003330:161:24:0:4150554626:2347079237,1003539:95:24:1:2347079237:4150554721,1004989:108:24:0:4150554721:2347079266,1005200:96:24:1:2347079266:4150554763,1008662:113:24:0:4150554763:2347079296,1008830:71:24:1:2347079296:4150554810,1009114:116:24:0:4150554810:2347079301,1009305:91:24:1:2347079301:4150554860,1009312:142:25:1:2347079326:4150554860,1009567:66:16:0:4150554860:2347079403,1090904:122:24:0:4150554860:2347079403,1091056:60:4:1:2347079403:0"
1,1257264492643061,151,2,42812,113,rst_during_handshake,"0:74:2:1:4150028823:0,151:60:20:0:0:4150028824"
0,1257264498853366,1106131,19,50121,25,abortive,"0:74:2:1:2447485349:0,241:74:18:0:4259203581:2447485350,386:66:16:1:2447485350:4259203582,1011926:284:24:0:4259203582:2447485350,1012116:66:16:1:2447485350:4259203800,1012121:81:24:1:2447485350:4259203800,1012357:66:16:0:4259203800:2447485365,1012574:161:24:0:4259203800:2447485365,1012770:95:24:1:2447485365:4259203895,1014051:108:24:0:4259203895:2447485394,1014218:97:24:1:2447485394:4259203937,1017558:114:24:0:4259203937:2447485425,1017764:71:24:1:2447485425:4259203985,1018067:116:24:0:4259203985:2447485430,1018279:92:24:1:2447485430:4259204035,1018286:142:25:1:2447485456:4259204035,1018634:66:16:0:4259204035:2447485533,1105821:122:24:0:4259204035:2447485533,1106131:60:4:1:2447485533:0"
1,1257264498855847,191,2,51323,113,rst_during_handshake,"0:74:2:1:4247413623:0,191:60:20:0:0:4247413624"
0,1257264510289430,1070804,19,38832,25,abortive,"0:74:2:1:2610472014:0,239:74:18:0:143536565:2610472015,387:66:16:1:2610472015:143536566,1008913:284:24:0:143536566:2610472015,1009101:66:16:1:2610472015:143536784,1009107:81:24:1:2610472015:143536784,1009354:66:16:0:143536784:2610472030,1009436:161:24:0:143536784:2610472030,1009612:95:24:1:2610472030:143536879,1010993:108:24:0:143536879:2610472059,1011165:100:24:1:2610472059:143536921,1014525:117:24:0:143536921:2610472093,1014698:71:24:1:2610472093:143536972,1014990:116:24:0:143536972:2610472098,1015173:95:24:1:2610472098:143537022,1015179:142:25:1:2610472127:143537022,1015443:66:16:0:143537022:2610472204,1070646:122:24:0:143537022:2610472204,1070804:60:4:1:2610472204:0"
1,1257264510291993,175,2,56541,113,rst_during_handshake,"0:74:2:1:143021574:0,175:60:20:0:0:143021575"
0,1257264511315368,1123185,19,52633,25,abortive,"0:74:2:1:2637237859:0,226:74:18:0:146260755:2637237860,372:66:16:1:2637237860:146260756,1009509:284:24:0:146260756:2637237860,1009735:66:16:1:2637237860:146260974,1009741:81:24:1:2637237860:146260974,1010199:66:16:0:146260974:2637237875,1010271:161:24:0:146260974:2637237875,1010480:95:24:1:2637237875:146261069,1012339:108:24:0:146261069:2637237904,1012583:97:24:1:2637237904:146261111,1016190:114:24:0:146261111:2637237935,1016357:71:24:1:2637237935:146261159,1016712:116:24:0:146261159:2637237940,1016894:92:24:1:2637237940:146261209,1016902:142:25:1:2637237966:146261209,1017163:66:16:0:146261209:2637238043,1123031:122:24:0:146261209:2637238043,1123185:60:4:1:2637238043:0"
1,1257264511317721,150,2,44557,113,rst_during_handshake,"0:74:2:1:152890609:0,150:60:20:0:0:152890610"
0,1257264514448194,1074138,19,51459,25,abortive,"0:74:2:1:2686647706:0,262:74:18:0:194861068:2686647707,423:66:16:1:2686647707:194861069,1006042:284:24:0:194861069:2686647707,1006262:66:16:1:2686647707:194861287,1006267:81:24:1:2686647707:194861287,1006729:66:16:0:194861287:2686647722,1006755:161:24:0:194861287:2686647722,1006956:95:24:1:2686647722:194861382,1008444:108:24:0:194861382:2686647751,1008632:97:24:1:2686647751:194861424,1012223:114:24:0:194861424:2686647782,1012439:71:24:1:2686647782:194861472,1012838:116:24:0:194861472:2686647787,1013057:92:24:1:2686647787:194861522,1013065:142:25:1:2686647813:194861522,1013508:66:16:0:194861522:2686647890,1073938:122:24:0:194861522:2686647890,1074138:60:4:1:2686647890:0"
1,1257264514450674,179,2,53225,113,rst_during_handshake,"0:74:2:1:209651908:0,179:60:20:0:0:209651909"
0,1257264534777670,1093337,19,48690,25,abortive,"0:74:2:1:3001251145:0,255:74:18:0:526449280:3001251146,401:66:16:1:3001251146:526449281,1018744:284:24:0:526449281:3001251146,1018929:66:16:1:3001251146:526449499,1018935:81:24:1:3001251146:526449499,1019182:66:16:0:526449499:3001251161,1019234:161:24:0:526449499:3001251161,1019411:95:24:1:3001251161:526449594,1020801:108:24:0:526449594:3001251190,1020987:102:24:1:3001251190:526449636,1024577:119:24:0:526449636:3001251226,1024777:71:24:1:3001251226:526449689,1025066:116:24:0:526449689:3001251231,1025256:97:24:1:3001251231:526449739,1025263:142:25:1:3001251262:526449739,1025524:66:16:0:526449739:3001251339,1093143:122:24:0:526449739:3001251339,1093337:60:4:1:3001251339:0"
1,1257264534780561,153,2,47299,113,rst_during_handshake,"0:74:2:1:511366739:0,153:60:20:0:0:511366740"
0,1257264540004366,1068657,19,43696,25,abortive,"0:74:2:1:3076304864:0,236:74:18:0:598597862:3076304865,385:66:16:1:3076304865:598597863,1004160:284:24:0:598597863:3076304865,1004334:66:16:1:3076304865:598598081,1004339:81:24:1:3076304865:598598081,1004588:66:16:0:598598081:3076304880,1004666:161:24:0:598598081:3076304880,1004850:95:24:1:3076304880:598598176,1006351:108:24:0:598598176:3076304909,1006577:94:24:1:3076304909:598598218,1010146:111:24:0:598598218:3076304937,1010334:71:24:1:3076304937:598598263,1010712:116:24:0:598598263:3076304942,1010938:89:24:1:3076304942:598598313,1010944:142:25:1:3076304965:598598313,1011231:66:16:0:598598313:3076305042,1068512:122:24:0:598598313:3076305042,1068657:60:4:1:3076305042:0"
1,1257264540006749,148,2,49694,113,rst_during_handshake,"0:74:2:1:596801162:0,148:60:20:0:0:596801163"
0,1257264551367678,1103296,19,43509,25,abortive,"0:74:2:1:3260058240:0,242:74:18:0:779623655:3260058241,386:66:16:1:3260058241:779623656,1020301:284:24:0:779623656:3260058241,1020548:66:16:1:3260058241:779623874,1020556:81:24:1:3260058241:779623874,1021009:66:16:0:779623874:3260058256,1021074:161:24:0:779623874:3260058256,1021298:95:24:1:3260058256:779623969,1022925:108:24:0:779623969:3260058285,1023156:96:24:1:3260058285:779624011,1026711:113:24:0:779624011:3260058315,1026901:71:24:1:3260058315:779624058,1027427:116:24:0:779624058:3260058320,1027621:91:24:1:3260058320:779624108,1027657:142:25:1:3260058345:779624108,1027948:66:16:0:779624108:3260058422,1103150:122:24:0:779624108:3260058422,1103296:60:4:1:3260058422:0"
1,1257264551370180,151,2,48401,113,rst_during_handshake,"0:74:2:1:785621006:0,151:60:20:0:0:785621007"
0,1257264553422656,1023384,19,45726,25,abortive,"0:74:2:1:3297674189:0,246:74:18:0:815643437:3297674190,389:66:16:1:3297674190:815643438,1003415:284:24:0:815643438:3297674190,1003600:66:16:1:3297674190:815643656,1003606:81:24:1:3297674190:815643656,1003872:66:16:0:815643656:3297674205,1003945:161:24:0:815643656:3297674205,1004122:95:24:1:3297674205:815643751,1005417:108:24:0:815643751:3297674234,1005593:95:24:1:3297674234:815643793,1008812:112:24:0:815643793:3297674263,1008981:71:24:1:3297674263:815643839,1009349:116:24:0:815643839:3297674268,1009566:90:24:1:3297674268:815643889,1009573:142:25:1:3297674292:815643889,1009865:66:16:0:815643889:3297674369,1023235:122:24:0:815643889:3297674369,1023384:60:4:1:3297674369:0"
1,1257264553425189,150,2,59747,113,rst_during_handshake,"0:74:2:1:815925099:0,150:60:20:0:0:815925100"
0,1257264556483084,1411744,19,40247,25,abortive,"0:74:2:1:3333324163:0,242:74:18:0:862978411:3333324164,389:66:16:1:3333324164:862978412,1025045:284:24:0:862978412:3333324164,1025236:66:16:1:3333324164:862978630,1025242:81:24:1:3333324164:862978630,1025484:66:16:0:862978630:3333324179,1025984:161:24:0:862978630:3333324179,1026179:95:24:1:3333324179:862978725,1027752:108:24:0:862978725:3333324208,1027922:97:24:1:3333324208:862978767,1031319:114:24:0:862978767:3333324239,1031487:71:24:1:3333324239:862978815,1034758:116:24:0:862978815:3333324244,1034985:92:24:1:3333324244:862978865,1034992:142:25:1:3333324270:862978865,1035308:66:16:0:862978865:3333324347,1411594:122:24:0:862978865:3333324347,1411744:60:4:1:3333324347:0"
1,1257264556485548,150,2,37211,113,rst_during_handshake,"0:74:2:1:861910914:0,150:60:20:0:0:861910915"
0,1257264561653142,5117610,19,59716,25,abortive,"0:74:2:1:3417671816:0,258:74:18:0:945145360:3417671817,451:66:16:1:3417671817:945145361,1003305:284:24:0:945145361:3417671817,1003497:66:16:1:3417671817:945145579,1003502:81:24:1:3417671817:945145579,1003758:66:16:0:945145579:3417671832,1003835:161:24:0:945145579:3417671832,1004013:95:24:1:3417671832:945145674,1005441:108:24:0:945145674:3417671861,1005618:96:24:1:3417671861:945145716,1009097:113:24:0:945145716:3417671891,1009267:71:24:1:3417671891:945145763,1009560:116:24:0:945145763:3417671896,1009754:91:24:1:3417671896:945145813,1009760:142:25:1:3417671921:945145813,1010017:66:16:0:945145813:3417671998,5115417:122:24:0:945145813:3417671998,5117610:60:4:1:3417671998:0"
1,1257264561655806,147,2,39921,113,rst_during_handshake,"0:74:2:1:933670921:0,147:60:20:0:0:933670922"
0,1257264562674136,4103362,19,48202,25,abortive,"0:74:2:1:3433195585:0,497:74:18:0:958557440:3433195586,680:66:16:1:3433195586:958557441,1006736:284:24:0:958557441:3433195586,1006932:66:16:1:3433195586:958557659,1006936:81:24:1:3433195586:958557659,1007187:66:16:0:958557659:3433195601,1007262:161:24:0:958557659:3433195601,1007441:95:24:1:3433195601:958557754,1008949:108:24:0:958557754:3433195630,1009170:96:24:1:3433195630:958557796,1012537:113:24:0:958557796:3433195660,1012712:71:24:1:3433195660:958557843,1012988:116:24:0:958557843:3433195665,1013170:91:24:1:3433195665:958557893,1013175:142:25:1:3433195690:958557893,1013441:66:16:0:958557893:3433195767,4101174:122:24:0:958557893:3433195767,4103362:60:4:1:3433195767:0"
1,1257264562676970,150,2,37097,113,rst_during_handshake,"0:74:2:1:956885837:0,150:60:20:0:0:956885838"
0,1257264567889178,1198542,19,46903,25,abortive,"0:74:2:1:3519203631:0,242:74:18:0:1028732620:3519203632,391:66:16:1:3519203632:1028732621,1022892:284:24:0:1028732621:3519203632,1023175:66:16:1:3519203632:1028732839,1023188:81:24:1:3519203632:1028732839,1023448:66:16:0:1028732839:3519203647,1023510:161:24:0:1028732839:3519203647,1023688:95:24:1:3519203647:1028732934,1025266:108:24:0:1028732934:3519203676,1025463:97:24:1:3519203676:1028732976,1046548:114:24:0:1028732976:3519203707,1046697:71:24:1:3519203707:1028733024,1046988:116:24:0:1028733024:3519203712,1047189:92:24:1:3519203712:1028733074,1047196:142:25:1:3519203738:1028733074,1047469:66:16:0:1028733074:3519203815,1198393:122:24:0:1028733074:3519203815,1198542:60:4:1:3519203815:0"
1,1257264567891733,162,2,40822,113,rst_during_handshake,"0:74:2:1:1043105715:0,162:60:20:0:0:1043105716"
0,1257264580401982,1035554,19,58000,25,abortive,"0:74:2:1:3708806669:0,246:74:18:0:1225793994:3708806670,394:66:16:1:3708806670:1225793995,1018003:284:24:0:1225793995:3708806670,1018211:66:16:1:3708806670:1225794213,1018216:81:24:1:3708806670:1225794213,1018482:66:16:0:1225794213:3708806685,1018513:161:24:0:1225794213:3708806685,1018691:95:24:1:3708806685:1225794308,1020006:108:24:0:1225794308:3708806714,1020179:96:24:1:3708806714:1225794350,1023490:113:24:0:1225794350:3708806744,1023661:71:24:1:3708806744:1225794397,1023958:116:24:0:1225794397:3708806749,1024155:91:24:1:3708806749:1225794447,1024162:142:25:1:3708806774:1225794447,1024487:66:16:0:1225794447:3708806851,1035405:122:24:0:1225794447:3708806851,1035554:60:4:1:3708806851:0"
1,1257264580404665,178,2,59704,113,rst_during_handshake,"0:74:2:1:1226336988:0,178:60:20:0:0:1226336989"
0,1257264584547172,1079923,19,36395,25,abortive,"0:74:2:1:3773169155:0,245:74:18:0:1302752735:3773169156,387:66:16:1:3773169156:1302752736,1022386:284:24:0:1302752736:3773169156,1022577:66:16:1:3773169156:1302752954,1022583:81:24:1:3773169156:1302752954,1022831:66:16:0:1302752954:3773169171,1022902:161:24:0:1302752954:3773169171,1023077:95:24:1:3773169171:1302753049,1024351:108:24:0:1302753049:3773169200,1024532:99:24:1:3773169200:1302753091,1027805:116:24:0:1302753091:3773169233,1027954:71:24:1:3773169233:1302753141,1028233:116:24:0:1302753141:3773169238,1028421:94:24:1:3773169238:1302753191,1028427:142:25:1:3773169266:1302753191,1028696:66:16:0:1302753191:3773169343,1079739:122:24:0:1302753191:3773169343,1079923:60:4:1:3773169343:0"
1,1257264584549835,202,2,37940,113,rst_during_handshake,"0:74:2:1:1300845255:0,202:60:20:0:0:1300845256"
0,1257264587646895,1039855,19,51636,25,abortive,"0:74:2:1:3826247615:0,244:74:18:0:1346037697:3826247616,412:66:16:1:3826247616:1346037698,1012953:284:24:0:1346037698:3826247616,1013251:66:16:1:3826247616:1346037916,1013256:81:24:1:3826247616:1346037916,1013503:66:16:0:1346037916:3826247631,1013586:161:24:0:1346037916:3826247631,1013759:95:24:1:3826247631:1346038011,1015042:108:24:0:1346038011:3826247660,1015222:99:24:1:3826247660:1346038053,1018695:116:24:0:1346038053:3826247693,1018885:71:24:1:3826247693:1346038103,1019179:116:24:0:1346038103:3826247698,1019392:94:24:1:3826247698:1346038153,1019398:142:25:1:3826247726:1346038153,1019651:66:16:0:1346038153:3826247803,1039709:122:24:0:1346038153:3826247803,1039855:60:4:1:3826247803:0"
1,1257264587649335,150,2,40496,113,rst_during_handshake,"0:74:2:1:1343829666:0,150:60:20:0:0:1343829667"
0,1257264596975572,1027072,19,47059,25,abortive,"0:74:2:1:3975576707:0,540:74:18:0:1498104930:3975576708,754:66:16:1:3975576708:1498104931,1004597:284:24:0:1498104931:3975576708,1004794:66:16:1:3975576708:1498105149,1004801:81:24:1:3975576708:1498105149,1005048:66:16:0:1498105149:3975576723,1005134:161:24:0:1498105149:3975576723,1005315:95:24:1:3975576723:1498105244,1006745:108:24:0:1498105244:3975576752,1006926:98:24:1:3975576752:1498105286,1010492:115:24:0:1498105286:3975576784,1010655:71:24:1:3975576784:1498105335,1010969:116:24:0:1498105335:3975576789,1011159:93:24:1:3975576789:1498105385,1011166:142:25:1:3975576816:1498105385,1011430:66:16:0:1498105385:3975576893,1026887:122:24:0:1498105385:3975576893,1027072:60:4:1:3975576893:0"
1,1257264596978793,199,2,35013,113,rst_during_handshake,"0:74:2:1:1492037618:0,199:60:20:0:0:1492037619"
0,1257264607457621,5491381,21,36699,25,abortive,"0:74:2:1:4129903361:0,241:74:18:0:1646307990:4129903362,390:66:16:1:4129903362:1646307991,1003041:284:24:0:1646307991:4129903362,1003227:66:16:1:4129903362:1646308209,1003233:81:24:1:4129903362:1646308209,1003481:66:16:0:1646308209:4129903377,1003553:161:24:0:1646308209:4129903377,1003732:95:24:1:4129903377:1646308304,1005075:108:24:0:1646308304:4129903406,1005258:98:24:1:4129903406:1646308346,1046099:66:16:0:1646308346:4129903438,5260588:115:24:0:1646308346:4129903438,5260880:71:24:1:4129903438:1646308395,5261156:66:16:0:1646308395:4129903443,5261203:116:24:0:1646308395:4129903443,5261396:93:24:1:4129903443:1646308445,5261403:142:25:1:4129903470:1646308445,5261666:66:16:0:1646308445:4129903547,5491160:122:24:0:1646308445:4129903547,5491381:60:4:1:4129903547:0"
1,1257264607460069,149,2,59286,113,rst_during_handshake,"0:74:2:1:1653717743:0,149:60:20:0:0:1653717744"
0,1257264616022507,1095913,19,35091,25,abortive,"0:74:2:1:4266163417:0,253:74:18:0:1782742274:4266163418,402:66:16:1:4266163418:1782742275,1011080:284:24:0:1782742275:4266163418,1011263:66:16:1:4266163418:1782742493,1011269:81:24:1:4266163418:1782742493,1011530:66:16:0:1782742493:4266163433,1011589:161:24:0:1782742493:4266163433,1011765:95:24:1:4266163433:1782742588,1013146:108:24:0:1782742588:4266163462,1013315:97:24:1:4266163462:1782742630,1016807:114:24:0:1782742630:4266163493,1016954:71:24:1:4266163493:1782742678,1017247:116:24:0:1782742678:4266163498,1017437:92:24:1:4266163498:1782742728,1017443:142:25:1:4266163524:1782742728,1017706:66:16:0:1782742728:4266163601,1095753:122:24:0:1782742728:4266163601,1095913:60:4:1:4266163601:0"
1,1257264616026779,152,2,38606,113,rst_during_handshake,"0:74:2:1:1795701591:0,152:60:20:0:0:1795701592"
0,1257264619127426,1081312,19,60885,25,abortive,"0:74:2:1:27553889:0,396:74:18:0:1838751679:27553890,580:66:16:1:27553890:1838751680,1014378:284:24:0:1838751680:27553890,1014570:66:16:1:27553890:1838751898,1014576:81:24:1:27553890:1838751898,1014820:66:16:0:1838751898:27553905,1014895:161:24:0:1838751898:27553905,1015073:95:24:1:27553905:1838751993,1016452:108:24:0:1838751993:27553934,1016662:97:24:1:27553934:1838752035,1020054:114:24:0:1838752035:27553965,1020228:71:24:1:27553965:1838752083,1020523:116:24:0:1838752083:27553970,1020712:92:24:1:27553970:1838752133,1020718:142:25:1:27553996:1838752133,1021021:66:16:0:1838752133:27554073,1081156:122:24:0:1838752133:27554073,1081312:60:4:1:27554073:0"
1,1257264619130138,157,2,56482,113,rst_during_handshake,"0:74:2:1:1833130164:0,157:60:20:0:0:1833130165"
0,1257264629341963,1222602,19,45986,25,abortive,"0:74:2:1:184520054:0,279:74:18:0:1995914799:184520055,428:66:16:1:184520055:1995914800,1019773:284:24:0:1995914800:184520055,1019958:66:16:1:184520055:1995915018,1019963:81:24:1:184520055:1995915018,1020209:66:16:0:1995915018:184520070,1020395:161:24:0:1995915018:184520070,1020624:95:24:1:184520070:1995915113,1023353:108:24:0:1995915113:184520099,1023548:99:24:1:184520099:1995915155,1042176:116:24:0:1995915155:184520132,1042387:71:24:1:184520132:1995915205,1042946:116:24:0:1995915205:184520137,1043192:94:24:1:184520137:1995915255,1043198:142:25:1:184520165:1995915255,1043461:66:16:0:1995915255:184520242,1222424:122:24:0:1995915255:184520242,1222602:60:4:1:184520242:0"
1,1257264629344421,149,2,47841,113,rst_during_handshake,"0:74:2:1:1989401355:0,149:60:20:0:0:1989401356"
0,1257264641785809,1143863,19,40293,25,abortive,"0:74:2:1:375077889:0,269:74:18:0:2195452189:375077890,474:66:16:1:375077890:2195452190,1048413:284:24:0:2195452190:375077890,1048603:66:16:1:375077890:2195452408,1048608:81:24:1:375077890:2195452408,1048865:66:16:0:2195452408:375077905,1048960:161:24:0:2195452408:375077905,1049137:95:24:1:375077905:2195452503,1050441:108:24:0:2195452503:375077934,1050614:96:24:1:375077934:2195452545,1054087:113:24:0:2195452545:375077964,1054258:71:24:1:375077964:2195452592,1054542:116:24:0:2195452592:375077969,1054734:91:24:1:375077969:2195452642,1054739:142:25:1:375077994:2195452642,1055011:66:16:0:2195452642:375078071,1143701:122:24:0:2195452642:375078071,1143863:60:4:1:375078071:0"
1,1257264641810653,151,2,53703,113,rst_during_handshake,"0:74:2:1:2187395324:0,151:60:20:0:0:2187395325"
0,1257264657371018,1050293,19,34130,25,abortive,"0:74:2:1:638538165:0,248:74:18:0:2433963290:638538166,396:66:16:1:638538166:2433963291,1014086:284:24:0:2433963291:638538166,1014298:66:16:1:638538166:2433963509,1014304:81:24:1:638538166:2433963509,1016832:66:16:0:2433963509:638538181,1016908:161:24:0:2433963509:638538181,1017133:95:24:1:638538181:2433963604,1020719:108:24:0:2433963604:638538210,1020928:95:24:1:638538210:2433963646,1024436:112:24:0:2433963646:638538239,1024659:71:24:1:638538239:2433963692,1024938:116:24:0:2433963692:638538244,1025178:90:24:1:638538244:2433963742,1025186:142:25:1:638538268:2433963742,1025455:66:16:0:2433963742:638538345,1050145:122:24:0:2433963742:638538345,1050293:60:4:1:638538345:0"
1,1257264657373419,150,2,52960,113,rst_during_handshake,"0:74:2:1:2429254095:0,150:60:20:0:0:2429254096"
