d,st,et,p,sp,dp,ct,fp
0,1257263690737967,1085735,19,58891,25,abortive,"0:74:2:1:2649441430:0,243:74:18:0:162605568:2649441431,391:66:16:1:2649441431:162605569,1012231:284:24:0:162605569:2649441431,1012461:66:16:1:2649441431:162605787,1012466:81:24:1:2649441431:162605787,1013006:66:16:0:162605787:2649441446,1013069:161:24:0:162605787:2649441446,1013284:95:24:1:2649441446:162605882,1014774:108:24:0:162605882:2649441475,1014967:94:24:1:2649441475:162605924,1017671:111:24:0:162605924:2649441503,1017891:71:24:1:2649441503:162605969,1021450:116:24:0:162605969:2649441508,1021700:89:24:1:2649441508:162606019,1021707:139:25:1:2649441531:162606019,1025100:66:16:0:162606019:2649441605,1085597:122:24:0:162606019:2649441605,1085735:60:4:1:2649441605:0"
1,1257263690740255,151,2,49763,113,rst_during_handshake,"0:74:2:1:168621306:0,151:60:20:0:0:168621307"
0,1257263702174713,1036258,19,40248,25,abortive,"0:74:2:1:2832626986:0,370:74:18:0:340854450:2832626987,577:66:16:1:2832626987:340854451,1010505:284:24:0:340854451:2832626987,1010734:66:16:1:2832626987:340854669,1010740:81:24:1:2832626987:340854669,1011097:66:16:0:340854669:2832627002,1011099:161:24:0:340854669:2832627002,1011305:95:24:1:2832627002:340854764,1012648:108:24:0:340854764:2832627031,1012870:95:24:1:2832627031:340854806,1014904:112:24:0:340854806:2832627060,1015077:71:24:1:2832627060:340854852,1015478:116:24:0:340854852:2832627065,1015701:90:24:1:2832627065:340854902,1015708:139:25:1:2832627089:340854902,1015986:66:16:0:340854902:2832627163,1036086:122:24:0:340854902:2832627163,1036258:60:4:1:2832627163:0"
1,1257263702177391,148,2,60641,113,rst_during_handshake,"0:74:2:1:340915844:0,148:60:20:0:0:340915845"
0,1257263710447535,1143202,19,52230,25,abortive,"0:74:2:1:2961825235:0,241:74:18:0:475867022:2961825236,388:66:16:1:2961825236:475867023,1007682:284:24:0:475867023:2961825236,1007877:66:16:1:2961825236:475867241,1007882:81:24:1:2961825236:475867241,1008126:66:16:0:475867241:2961825251,1008175:161:24:0:475867241:2961825251,1008352:95:24:1:2961825251:475867336,1009602:108:24:0:475867336:2961825280,1009748:100:24:1:2961825280:475867378,1022976:117:24:0:475867378:2961825314,1023152:71:24:1:2961825314:475867429,1023450:116:24:0:475867429:2961825319,1023636:95:24:1:2961825319:475867479,1023642:139:25:1:2961825348:475867479,1023901:66:16:0:475867479:2961825422,1142984:122:24:0:475867479:2961825422,1143202:60:4:1:2961825422:0"
1,1257263710450217,170,2,59028,113,rst_during_handshake,"0:74:2:1:479484101:0,170:60:20:0:0:479484102"
0,1257263719461181,1946509,21,51340,25,abortive,"0:74:2:1:3093729740:0,252:74:18:0:619879902:3093729741,402:66:16:1:3093729741:619879903,1047436:284:24:0:619879903:3093729741,1047624:66:16:1:3093729741:619880121,1047630:81:24:1:3093729741:619880121,1047873:66:16:0:619880121:3093729756,1047920:161:24:0:619880121:3093729756,1048098:95:24:1:3093729756:619880216,1049293:108:24:0:619880216:3093729785,1049471:98:24:1:3093729785:619880258,1088120:66:16:0:619880258:3093729817,1856511:115:24:0:619880258:3093729817,1856698:71:24:1:3093729817:619880307,1856963:66:16:0:619880307:3093729822,1857567:116:24:0:619880307:3093729822,1857755:93:24:1:3093729822:619880357,1857762:139:25:1:3093729849:619880357,1858026:66:16:0:619880357:3093729923,1946315:122:24:0:619880357:3093729923,1946509:60:4:1:3093729923:0"
1,1257263719464525,153,2,32988,113,rst_during_handshake,"0:74:2:1:618187899:0,153:60:20:0:0:618187900"
0,1257263723475893,1086854,19,38829,25,abortive,"0:74:2:1:3155640159:0,243:74:18:0:682195763:3155640160,404:66:16:1:3155640160:682195764,1020309:284:24:0:682195764:3155640160,1020525:66:16:1:3155640160:682195982,1020530:81:24:1:3155640160:682195982,1020780:66:16:0:682195982:3155640175,1020846:161:24:0:682195982:3155640175,1021025:95:24:1:3155640175:682196077,1022405:108:24:0:682196077:3155640204,1022575:98:24:1:3155640204:682196119,1025081:115:24:0:682196119:3155640236,1025251:71:24:1:3155640236:682196168,1025553:116:24:0:682196168:3155640241,1025741:93:24:1:3155640241:682196218,1025747:139:25:1:3155640268:682196218,1026017:66:16:0:682196218:3155640342,1086671:122:24:0:682196218:3155640342,1086854:60:4:1:3155640342:0"
1,1257263723478409,147,2,50603,113,rst_during_handshake,"0:74:2:1:674041277:0,147:60:20:0:0:674041278"
0,1257263726575079,1051949,19,44299,25,abortive,"0:74:2:1:3202132505:0,236:74:18:0:723857172:3202132506,381:66:16:1:3202132506:723857173,1010974:284:24:0:723857173:3202132506,1011127:66:16:1:3202132506:723857391,1011154:81:24:1:3202132506:723857391,1011392:66:16:0:723857391:3202132521,1011464:161:24:0:723857391:3202132521,1011640:95:24:1:3202132521:723857486,1012915:108:24:0:723857486:3202132550,1013093:97:24:1:3202132550:723857528,1015561:114:24:0:723857528:3202132581,1015743:71:24:1:3202132581:723857576,1016179:116:24:0:723857576:3202132586,1016399:92:24:1:3202132586:723857626,1016406:139:25:1:3202132612:723857626,1016671:66:16:0:723857626:3202132686,1051802:122:24:0:723857626:3202132686,1051949:60:4:1:3202132686:0"
1,1257263726577760,177,2,44420,113,rst_during_handshake,"0:74:2:1:719561921:0,177:60:20:0:0:719561922"
0,1257263738067481,1069253,19,44556,25,abortive,"0:74:2:1:3384247407:0,535:74:18:0:908339442:3384247408,708:66:16:1:3384247408:908339443,1005258:284:24:0:908339443:3384247408,1005448:66:16:1:3384247408:908339661,1005453:81:24:1:3384247408:908339661,1005698:66:16:0:908339661:3384247423,1005772:161:24:0:908339661:3384247423,1005948:95:24:1:3384247423:908339756,1007270:108:24:0:908339756:3384247452,1007448:95:24:1:3384247452:908339798,1009850:112:24:0:908339798:3384247481,1010022:71:24:1:3384247481:908339844,1010316:116:24:0:908339844:3384247486,1010504:90:24:1:3384247486:908339894,1010511:139:25:1:3384247510:908339894,1010779:66:16:0:908339894:3384247584,1069092:122:24:0:908339894:3384247584,1069253:60:4:1:3384247584:0"
1,1257263738070661,218,2,60832,113,rst_during_handshake,"0:74:2:1:909218079:0,218:60:20:0:0:909218080"
0,1257263740111981,1218896,19,36823,25,abortive,"0:74:2:1:3416149922:0,241:74:18:0:929670292:3416149923,390:66:16:1:3416149923:929670293,1008632:284:24:0:929670293:3416149923,1008808:66:16:1:3416149923:929670511,1008813:81:24:1:3416149923:929670511,1009069:66:16:0:929670511:3416149938,1009177:161:24:0:929670511:3416149938,1009353:95:24:1:3416149938:929670606,1011132:108:24:0:929670606:3416149967,1011373:94:24:1:3416149967:929670648,1021879:111:24:0:929670648:3416149995,1022085:71:24:1:3416149995:929670693,1022631:116:24:0:929670693:3416150000,1022875:89:24:1:3416150000:929670743,1022881:139:25:1:3416150023:929670743,1023383:66:16:0:929670743:3416150097,1218749:122:24:0:929670743:3416150097,1218896:60:4:1:3416150097:0"
1,1257263740114390,154,2,40524,113,rst_during_handshake,"0:74:2:1:942744932:0,154:60:20:0:0:942744933"
0,1257263745410214,1022417,19,56923,25,abortive,"0:74:2:1:3504567998:0,253:74:18:0:1027491922:3504567999,413:66:16:1:3504567999:1027491923,1006703:284:24:0:1027491923:3504567999,1006891:66:16:1:3504567999:1027492141,1006897:81:24:1:3504567999:1027492141,1007150:66:16:0:1027492141:3504568014,1007215:161:24:0:1027492141:3504568014,1007410:95:24:1:3504568014:1027492236,1008653:108:24:0:1027492236:3504568043,1008830:99:24:1:3504568043:1027492278,1011164:116:24:0:1027492278:3504568076,1011310:71:24:1:3504568076:1027492328,1011840:116:24:0:1027492328:3504568081,1012082:94:24:1:3504568081:1027492378,1012088:139:25:1:3504568109:1027492378,1012587:66:16:0:1027492378:3504568183,1022150:122:24:0:1027492378:3504568183,1022417:60:4:1:3504568183:0"
1,1257263745412790,150,2,60556,113,rst_during_handshake,"0:74:2:1:1019021867:0,150:60:20:0:0:1019021868"
0,1257327122835621,1079449,19,53616,25,abortive,"0:74:2:1:907055735:0,277:74:18:0:2711737476:907055736,450:66:16:1:907055736:2711737477,1005720:284:24:0:2711737477:907055736,1005906:66:16:1:907055736:2711737695,1005911:81:24:1:907055736:2711737695,1006161:66:16:0:2711737695:907055751,1006244:161:24:0:2711737695:907055751,1006421:95:24:1:907055751:2711737790,1007746:108:24:0:2711737790:907055780,1007921:96:24:1:907055780:2711737832,1010377:113:24:0:2711737832:907055810,1010626:71:24:1:907055810:2711737879,1010975:116:24:0:2711737879:907055815,1011194:91:24:1:907055815:2711737929,1011218:140:25:1:907055840:2711737929,1011481:66:16:0:2711737929:907055915,1079301:122:24:0:2711737929:907055915,1079449:60:4:1:907055915:0"
1,1257327122838126,148,2,54178,113,rst_during_handshake,"0:74:2:1:2709687636:0,148:60:20:0:0:2709687637"
0,1257327133139635,1028450,19,43201,25,abortive,"0:74:2:1:1064335310:0,249:74:18:0:2873498358:1064335311,395:66:16:1:1064335311:2873498359,1011556:284:24:0:2873498359:1064335311,1011742:66:16:1:1064335311:2873498577,1011748:81:24:1:1064335311:2873498577,1011996:66:16:0:2873498577:1064335326,1012064:161:24:0:2873498577:1064335326,1012241:95:24:1:1064335326:2873498672,1013452:108:24:0:2873498672:1064335355,1013630:97:24:1:1064335355:2873498714,1016151:114:24:0:2873498714:1064335386,1016321:71:24:1:1064335386:2873498762,1016604:116:24:0:2873498762:1064335391,1016800:92:24:1:1064335391:2873498812,1016807:140:25:1:1064335417:2873498812,1017075:66:16:0:2873498812:1064335492,1028302:122:24:0:2873498812:1064335492,1028450:60:4:1:1064335492:0"
1,1257327133142095,151,2,50898,113,rst_during_handshake,"0:74:2:1:2865868947:0,151:60:20:0:0:2865868948"
0,1257327134167055,1032103,19,44680,25,abortive,"0:74:2:1:1073473384:0,249:74:18:0:2895219221:1073473385,395:66:16:1:1073473385:2895219222,1011710:284:24:0:2895219222:1073473385,1011909:66:16:1:1073473385:2895219440,1011927:81:24:1:1073473385:2895219440,1012182:66:16:0:2895219440:1073473400,1012274:161:24:0:2895219440:1073473400,1012452:95:24:1:1073473400:2895219535,1013743:108:24:0:2895219535:1073473429,1013934:97:24:1:1073473429:2895219577,1016316:114:24:0:2895219577:1073473460,1016483:71:24:1:1073473460:2895219625,1016761:116:24:0:2895219625:1073473465,1016951:92:24:1:1073473465:2895219675,1016973:140:25:1:1073473491:2895219675,1017236:66:16:0:2895219675:1073473566,1031955:122:24:0:2895219675:1073473566,1032103:60:4:1:1073473566:0"
1,1257327134169571,148,2,42410,113,rst_during_handshake,"0:74:2:1:2895804385:0,148:60:20:0:0:2895804386"
0,1257327137247812,1019619,19,44491,25,abortive,"0:74:2:1:1128165599:0,247:74:18:0:2933322819:1128165600,393:66:16:1:1128165600:2933322820,1003573:284:24:0:2933322820:1128165600,1003768:66:16:1:1128165600:2933323038,1003774:81:24:1:1128165600:2933323038,1004025:66:16:0:2933323038:1128165615,1004097:161:24:0:2933323038:1128165615,1004270:95:24:1:1128165615:2933323133,1005649:108:24:0:2933323133:1128165644,1005830:97:24:1:1128165644:2933323175,1008063:114:24:0:2933323175:1128165675,1008211:71:24:1:1128165675:2933323223,1008505:116:24:0:2933323223:1128165680,1008679:92:24:1:1128165680:2933323273,1008698:140:25:1:1128165706:2933323273,1008958:66:16:0:2933323273:1128165781,1019474:122:24:0:2933323273:1128165781,1019619:60:4:1:1128165781:0"
1,1257327137250147,150,2,34720,113,rst_during_handshake,"0:74:2:1:2934949735:0,150:60:20:0:0:2934949736"
0,1257327141385343,1038072,19,59008,25,abortive,"0:74:2:1:1180892405:0,243:74:18:0:2997320586:1180892406,390:66:16:1:1180892406:2997320587,1007516:284:24:0:2997320587:1180892406,1007699:66:16:1:1180892406:2997320805,1007704:81:24:1:1180892406:2997320805,1007948:66:16:0:2997320805:1180892421,1008001:161:24:0:2997320805:1180892421,1008173:95:24:1:1180892421:2997320900,1009462:108:24:0:2997320900:1180892450,1009655:99:24:1:1180892450:2997320942,1012224:116:24:0:2997320942:1180892483,1012391:71:24:1:1180892483:2997320992,1012709:116:24:0:2997320992:1180892488,1012979:94:24:1:1180892488:2997321042,1012980:140:25:1:1180892516:2997321042,1013448:66:16:0:2997321042:1180892591,1037927:122:24:0:2997321042:1180892591,1038072:60:4:1:1180892591:0"
1,1257327141387791,147,2,38047,113,rst_during_handshake,"0:74:2:1:2993637054:0,147:60:20:0:0:2993637055"
0,1257327145490711,1029483,19,49951,25,abortive,"0:74:2:1:1244667564:0,244:74:18:0:3069090157:1244667565,391:66:16:1:1244667565:3069090158,1008580:284:24:0:3069090158:1244667565,1008765:66:16:1:1244667565:3069090376,1008769:81:24:1:1244667565:3069090376,1009015:66:16:0:3069090376:1244667580,1009066:161:24:0:3069090376:1244667580,1009239:95:24:1:1244667580:3069090471,1010525:108:24:0:3069090471:1244667609,1010698:99:24:1:1244667609:3069090513,1013074:116:24:0:3069090513:1244667642,1013250:71:24:1:1244667642:3069090563,1013529:116:24:0:3069090563:1244667647,1013721:94:24:1:1244667647:3069090613,1013728:140:25:1:1244667675:3069090613,1013999:66:16:0:3069090613:1244667750,1029334:122:24:0:3069090613:1244667750,1029483:60:4:1:1244667750:0"
1,1257327145493133,150,2,49644,113,rst_during_handshake,"0:74:2:1:3058129328:0,150:60:20:0:0:3058129329"
0,1257327157226926,1072161,19,38272,25,abortive,"0:74:2:1:1437087556:0,255:74:18:0:3240218422:1437087557,429:66:16:1:1437087557:3240218423,1022951:284:24:0:3240218423:1437087557,1023151:66:16:1:1437087557:3240218641,1023176:81:24:1:1437087557:3240218641,1023440:66:16:0:3240218641:1437087572,1023508:161:24:0:3240218641:1437087572,1023698:95:24:1:1437087572:3240218736,1024964:108:24:0:3240218736:1437087601,1025146:97:24:1:1437087601:3240218778,1027582:114:24:0:3240218778:1437087632,1027748:71:24:1:1437087632:3240218826,1028064:116:24:0:3240218826:1437087637,1028258:92:24:1:1437087637:3240218876,1028264:140:25:1:1437087663:3240218876,1028534:66:16:0:3240218876:1437087738,1071993:122:24:0:3240218876:1437087738,1072161:60:4:1:1437087738:0"
1,1257327157229296,148,2,44460,113,rst_during_handshake,"0:74:2:1:3255938143:0,148:60:20:0:0:3255938144"
0,1257327159335051,1072179,19,58832,25,abortive,"0:74:2:1:1473659686:0,249:74:18:0:3275672912:1473659687,398:66:16:1:1473659687:3275672913,1017400:284:24:0:3275672913:1473659687,1017593:66:16:1:1473659687:3275673131,1017599:81:24:1:1473659687:3275673131,1017893:66:16:0:3275673131:1473659702,1017919:161:24:0:3275673131:1473659702,1018103:95:24:1:1473659702:3275673226,1019368:108:24:0:3275673226:1473659731,1019540:96:24:1:1473659731:3275673268,1021738:113:24:0:3275673268:1473659761,1021909:71:24:1:1473659761:3275673315,1022185:116:24:0:3275673315:1473659766,1022375:91:24:1:1473659766:3275673365,1022382:140:25:1:1473659791:3275673365,1022653:66:16:0:3275673365:1473659866,1072036:122:24:0:3275673365:1473659866,1072179:60:4:1:1473659866:0"
1,1257327159337436,301,2,44614,113,rst_during_handshake,"0:74:2:1:3274913811:0,301:60:20:0:0:3274913812"
0,1257327162420764,1077108,19,48217,25,abortive,"0:74:2:1:1523732227:0,248:74:18:0:3332558762:1523732228,395:66:16:1:1523732228:3332558763,1010605:284:24:0:3332558763:1523732228,1010789:66:16:1:1523732228:3332558981,1010794:81:24:1:1523732228:3332558981,1011044:66:16:0:3332558981:1523732243,1011097:161:24:0:3332558981:1523732243,1011270:95:24:1:1523732243:3332559076,1012701:108:24:0:3332559076:1523732272,1012915:98:24:1:1523732272:3332559118,1015421:115:24:0:3332559118:1523732304,1015601:71:24:1:1523732304:3332559167,1016184:116:24:0:3332559167:1523732309,1016419:93:24:1:1523732309:3332559217,1016427:140:25:1:1523732336:3332559217,1016907:66:16:0:3332559217:1523732411,1076962:122:24:0:3332559217:1523732411,1077108:60:4:1:1523732411:0"
1,1257327162423238,150,2,60891,113,rst_during_handshake,"0:74:2:1:3324791321:0,150:60:20:0:0:3324791322"
