d,st,et,p,sp,dp,ct,fp
0,1257258322420769,1029069,19,50857,25,abortive,"0:74:2:1:78050451:0,388:74:18:0:1887396061:78050452,575:66:16:1:78050452:1887396062,1013711:285:24:0:1887396062:78050452,1013917:66:16:1:78050452:1887396281,1013922:81:24:1:78050452:1887396281,1014448:66:16:0:1887396281:78050467,1014516:161:24:0:1887396281:78050467,1014742:95:24:1:78050467:1887396376,1016117:108:24:0:1887396376:78050496,1016287:95:24:1:78050496:1887396418,1019435:112:24:0:1887396418:78050525,1019610:71:24:1:78050525:1887396464,1019923:116:24:0:1887396464:78050530,1020137:90:24:1:78050530:1887396514,1020144:140:25:1:78050554:1887396514,1020403:66:16:0:1887396514:78050629,1028916:122:24:0:1887396514:78050629,1029069:60:4:1:78050629:0"
1,1257258322428489,170,2,38360,113,rst_during_handshake,"0:74:2:1:1873500951:0,170:60:20:0:0:1873500952"
0,1257258325524059,1084590,19,40780,25,abortive,"0:74:2:1:111116307:0,241:74:18:0:1923806099:111116308,390:66:16:1:111116308:1923806100,1020573:285:24:0:1923806100:111116308,1020761:66:16:1:111116308:1923806319,1020766:81:24:1:111116308:1923806319,1021019:66:16:0:1923806319:111116323,1021087:161:24:0:1923806319:111116323,1021261:95:24:1:111116323:1923806414,1022565:108:24:0:1923806414:111116352,1022740:95:24:1:111116352:1923806456,1025652:112:24:0:1923806456:111116381,1025821:71:24:1:111116381:1923806502,1026114:116:24:0:1923806502:111116386,1026302:90:24:1:111116386:1923806552,1026325:140:25:1:111116410:1923806552,1026568:66:16:0:1923806552:111116485,1084441:122:24:0:1923806552:111116485,1084590:60:4:1:111116485:0"
1,1257258325526320,150,2,43464,113,rst_during_handshake,"0:74:2:1:1934699577:0,150:60:20:0:0:1934699578"
0,1257258326561362,1038241,19,49768,25,abortive,"0:74:2:1:130413165:0,245:74:18:0:1943040705:130413166,391:66:16:1:130413166:1943040706,1007196:285:24:0:1943040706:130413166,1007424:66:16:1:130413166:1943040925,1007429:81:24:1:130413166:1943040925,1007910:66:16:0:1943040925:130413181,1007988:161:24:0:1943040925:130413181,1008233:95:24:1:130413181:1943041020,1009753:108:24:0:1943041020:130413210,1009959:95:24:1:130413210:1943041062,1012879:112:24:0:1943041062:130413239,1013043:71:24:1:130413239:1943041108,1013336:116:24:0:1943041108:130413244,1013533:90:24:1:130413244:1943041158,1013540:140:25:1:130413268:1943041158,1013800:66:16:0:1943041158:130413343,1038094:122:24:0:1943041158:130413343,1038241:60:4:1:130413343:0"
1,1257258326563822,152,2,44193,113,rst_during_handshake,"0:74:2:1:1946203947:0,152:60:20:0:0:1946203948"
0,1257258327585916,1027942,19,37260,25,abortive,"0:74:2:1:153886585:0,252:74:18:0:1968855669:153886586,427:66:16:1:153886586:1968855670,1009423:285:24:0:1968855670:153886586,1009576:66:16:1:153886586:1968855889,1009597:81:24:1:153886586:1968855889,1009841:66:16:0:1968855889:153886601,1009919:161:24:0:1968855889:153886601,1010103:95:24:1:153886601:1968855984,1011464:108:24:0:1968855984:153886630,1011640:95:24:1:153886630:1968856026,1014284:112:24:0:1968856026:153886659,1014430:71:24:1:153886659:1968856072,1014703:116:24:0:1968856072:153886664,1014850:90:24:1:153886664:1968856122,1014884:140:25:1:153886688:1968856122,1015137:66:16:0:1968856122:153886763,1027752:122:24:0:1968856122:153886763,1027942:60:4:1:153886763:0"
1,1257258327588456,148,2,36462,113,rst_during_handshake,"0:74:2:1:1961240631:0,148:60:20:0:0:1961240632"
0,1257258328617132,1025683,19,36047,25,abortive,"0:74:2:1:170141821:0,240:74:18:0:1985519812:170141822,388:66:16:1:170141822:1985519813,1007649:285:24:0:1985519813:170141822,1007837:66:16:1:170141822:1985520032,1007843:81:24:1:170141822:1985520032,1008091:66:16:0:1985520032:170141837,1008164:161:24:0:1985520032:170141837,1008341:95:24:1:170141837:1985520127,1009722:108:24:0:1985520127:170141866,1009904:96:24:1:170141866:1985520169,1013077:113:24:0:1985520169:170141896,1013263:71:24:1:170141896:1985520216,1013537:116:24:0:1985520216:170141901,1013708:91:24:1:170141901:1985520266,1013726:140:25:1:170141926:1985520266,1013985:66:16:0:1985520266:170142001,1025514:122:24:0:1985520266:170142001,1025683:60:4:1:170142001:0"
1,1257258328619594,149,2,55871,113,rst_during_handshake,"0:74:2:1:1974932401:0,149:60:20:0:0:1974932402"
0,1257258338696559,1047350,19,47031,25,abortive,"0:74:2:1:329408804:0,238:74:18:0:2137856947:329408805,384:66:16:1:329408805:2137856948,998814:285:24:0:2137856948:329408805,999063:66:16:1:329408805:2137857167,999068:81:24:1:329408805:2137857167,999322:66:16:0:2137857167:329408820,999468:161:24:0:2137857167:329408820,999685:95:24:1:329408820:2137857262,1001162:108:24:0:2137857262:329408849,1001370:94:24:1:329408849:2137857304,1004599:111:24:0:2137857304:329408877,1004747:71:24:1:329408877:2137857349,1005029:116:24:0:2137857349:329408882,1005212:89:24:1:329408882:2137857399,1005229:140:25:1:329408905:2137857399,1005499:66:16:0:2137857399:329408980,1047142:122:24:0:2137857399:329408980,1047350:60:4:1:329408980:0"
1,1257258338699095,151,2,40813,113,rst_during_handshake,"0:74:2:1:2135565551:0,151:60:20:0:0:2135565552"
0,1257258347942470,1059985,19,35022,25,abortive,"0:74:2:1:469114924:0,453:74:18:0:2272503172:469114925,641:66:16:1:469114925:2272503173,1013232:285:24:0:2272503173:469114925,1013416:66:16:1:469114925:2272503392,1013421:81:24:1:469114925:2272503392,1013670:66:16:0:2272503392:469114940,1013742:161:24:0:2272503392:469114940,1013915:95:24:1:469114940:2272503487,1015252:108:24:0:2272503487:469114969,1015462:96:24:1:469114969:2272503529,1018186:113:24:0:2272503529:469114999,1018332:71:24:1:469114999:2272503576,1018628:116:24:0:2272503576:469115004,1018816:91:24:1:469115004:2272503626,1018823:140:25:1:469115029:2272503626,1019088:66:16:0:2272503626:469115104,1059842:122:24:0:2272503626:469115104,1059985:60:4:1:469115104:0"
1,1257258347945472,181,2,57218,113,rst_during_handshake,"0:74:2:1:2279675171:0,181:60:20:0:0:2279675172"
0,1257258351038638,1140072,19,60854,25,abortive,"0:74:2:1:511488054:0,257:74:18:0:2334516543:511488055,403:66:16:1:511488055:2334516544,1027224:285:24:0:2334516544:511488055,1027413:66:16:1:511488055:2334516763,1027418:81:24:1:511488055:2334516763,1027676:66:16:0:2334516763:511488070,1027759:161:24:0:2334516763:511488070,1027942:95:24:1:511488070:2334516858,1029412:108:24:0:2334516858:511488099,1029640:96:24:1:511488099:2334516900,1056942:113:24:0:2334516900:511488129,1057148:71:24:1:511488129:2334516947,1057434:116:24:0:2334516947:511488134,1057671:91:24:1:511488134:2334516997,1057677:140:25:1:511488159:2334516997,1057948:66:16:0:2334516997:511488234,1139926:122:24:0:2334516997:511488234,1140072:60:4:1:511488234:0"
1,1257258351057113,149,2,45267,113,rst_during_handshake,"0:74:2:1:2324663216:0,149:60:20:0:0:2324663217"
