d,st,et,p,sp,dp,ct,fp
0,1257264502954365,1028362,19,35909,25,abortive,"0:74:2:1:2511019153:0,245:74:18:0:29131679:2511019154,392:66:16:1:2511019154:29131680,1009251:276:24:0:29131680:2511019154,1009445:66:16:1:2511019154:29131890,1009450:81:24:1:2511019154:29131890,1009693:66:16:0:29131890:2511019169,1009911:155:24:0:29131890:2511019169,1010114:95:24:1:2511019169:29131979,1013546:108:24:0:29131979:2511019198,1013719:92:24:1:2511019198:29132021,1016719:109:24:0:29132021:2511019224,1016891:71:24:1:2511019224:29132064,1017301:116:24:0:29132064:2511019229,1017485:87:24:1:2511019229:29132114,1017516:142:25:1:2511019250:29132114,1017820:66:16:0:29132114:2511019327,1028215:122:24:0:29132114:2511019327,1028362:60:4:1:2511019327:0"
1,1257264502956760,173,2,54354,113,rst_during_handshake,"0:74:2:1:14728174:0,173:60:20:0:0:14728175"
0,1257264505032180,1066957,19,46260,25,abortive,"0:74:2:1:2530302216:0,236:74:18:0:47645520:2530302217,420:66:16:1:2530302217:47645521,1004649:276:24:0:47645521:2530302217,1004831:66:16:1:2530302217:47645731,1004837:81:24:1:2530302217:47645731,1005082:66:16:0:47645731:2530302232,1005153:155:24:0:47645731:2530302232,1005334:95:24:1:2530302232:47645820,1008808:108:24:0:47645820:2530302261,1008983:94:24:1:2530302261:47645862,1011850:111:24:0:47645862:2530302289,1012017:71:24:1:2530302289:47645907,1012294:116:24:0:47645907:2530302294,1012484:89:24:1:2530302294:47645957,1012499:142:25:1:2530302317:47645957,1012762:66:16:0:47645957:2530302394,1066765:122:24:0:47645957:2530302394,1066957:60:4:1:2530302394:0"
1,1257264505034601,151,2,42151,113,rst_during_handshake,"0:74:2:1:47150759:0,151:60:20:0:0:47150760"
0,1257264508116312,1081906,19,39301,25,abortive,"0:74:2:1:2589594135:0,240:74:18:0:100307390:2589594136,388:66:16:1:2589594136:100307391,1011922:276:24:0:100307391:2589594136,1012105:66:16:1:2589594136:100307601,1012111:81:24:1:2589594136:100307601,1012358:66:16:0:100307601:2589594151,1012429:155:24:0:100307601:2589594151,1012603:95:24:1:2589594151:100307690,1016235:108:24:0:100307690:2589594180,1016436:94:24:1:2589594180:100307732,1019300:111:24:0:100307732:2589594208,1019469:71:24:1:2589594208:100307777,1019747:116:24:0:100307777:2589594213,1019932:89:24:1:2589594213:100307827,1019939:142:25:1:2589594236:100307827,1020206:66:16:0:100307827:2589594313,1081760:122:24:0:100307827:2589594313,1081906:60:4:1:2589594313:0"
1,1257264508118745,148,2,46855,113,rst_during_handshake,"0:74:2:1:97168578:0,148:60:20:0:0:97168579"
0,1257264513266970,1076451,19,32844,25,abortive,"0:74:2:1:2671412427:0,411:74:18:0:188935300:2671412428,615:66:16:1:2671412428:188935301,1008416:276:24:0:188935301:2671412428,1008596:66:16:1:2671412428:188935511,1008603:81:24:1:2671412428:188935511,1008851:66:16:0:188935511:2671412443,1008907:155:24:0:188935511:2671412443,1009081:95:24:1:2671412443:188935600,1012541:108:24:0:188935600:2671412472,1012700:96:24:1:2671412472:188935642,1015904:113:24:0:188935642:2671412502,1016051:71:24:1:2671412502:188935689,1016328:116:24:0:188935689:2671412507,1016517:91:24:1:2671412507:188935739,1016524:142:25:1:2671412532:188935739,1016790:66:16:0:188935739:2671412609,1076262:122:24:0:188935739:2671412609,1076451:60:4:1:2671412609:0"
1,1257264513269933,175,2,60395,113,rst_during_handshake,"0:74:2:1:187496266:0,175:60:20:0:0:187496267"
0,1257264516362315,1057061,19,52086,25,abortive,"0:74:2:1:2705277760:0,268:74:18:0:237066688:2705277761,421:66:16:1:2705277761:237066689,1004444:276:24:0:237066689:2705277761,1004635:66:16:1:2705277761:237066899,1004639:81:24:1:2705277761:237066899,1004897:66:16:0:237066899:2705277776,1004952:155:24:0:237066899:2705277776,1005131:95:24:1:2705277776:237066988,1008631:108:24:0:237066988:2705277805,1008811:93:24:1:2705277805:237067030,1011665:110:24:0:237067030:2705277832,1011834:71:24:1:2705277832:237067074,1012138:116:24:0:237067074:2705277837,1012318:88:24:1:2705277837:237067124,1012324:142:25:1:2705277859:237067124,1012568:66:16:0:237067124:2705277936,1056914:122:24:0:237067124:2705277936,1057061:60:4:1:2705277936:0"
1,1257264516364782,143,2,44581,113,rst_during_handshake,"0:74:2:1:234330130:0,143:60:20:0:0:234330131"
0,1257264518413732,1058260,19,60403,25,abortive,"0:74:2:1:2748997182:0,245:74:18:0:256046687:2748997183,455:66:16:1:2748997183:256046688,1012498:276:24:0:256046688:2748997183,1012685:66:16:1:2748997183:256046898,1012690:81:24:1:2748997183:256046898,1012934:66:16:0:256046898:2748997198,1012984:155:24:0:256046898:2748997198,1013161:95:24:1:2748997198:256046987,1016611:108:24:0:256046987:2748997227,1016787:94:24:1:2748997227:256047029,1019535:111:24:0:256047029:2748997255,1019703:71:24:1:2748997255:256047074,1019984:116:24:0:256047074:2748997260,1020174:89:24:1:2748997260:256047124,1020181:142:25:1:2748997283:256047124,1020450:66:16:0:256047124:2748997360,1058113:122:24:0:256047124:2748997360,1058260:60:4:1:2748997360:0"
1,1257264518416279,151,2,54881,113,rst_during_handshake,"0:74:2:1:268544713:0,151:60:20:0:0:268544714"
0,1257264519444878,1074417,19,39119,25,abortive,"0:74:2:1:2761340012:0,236:74:18:0:272572770:2761340013,382:66:16:1:2761340013:272572771,1009532:276:24:0:272572771:2761340013,1009716:66:16:1:2761340013:272572981,1009721:81:24:1:2761340013:272572981,1009974:66:16:0:272572981:2761340028,1010056:155:24:0:272572981:2761340028,1010235:95:24:1:2761340028:272573070,1013764:108:24:0:272573070:2761340057,1013939:94:24:1:2761340057:272573112,1016960:111:24:0:272573112:2761340085,1017136:71:24:1:2761340085:272573157,1017435:116:24:0:272573157:2761340090,1017616:89:24:1:2761340090:272573207,1017623:142:25:1:2761340113:272573207,1017884:66:16:0:272573207:2761340190,1074270:122:24:0:272573207:2761340190,1074417:60:4:1:2761340190:0"
1,1257264519447283,151,2,43394,113,rst_during_handshake,"0:74:2:1:274244752:0,151:60:20:0:0:274244753"
0,1257264536909149,1110719,19,44909,25,abortive,"0:74:2:1:3033444138:0,264:74:18:0:547116764:3033444139,412:66:16:1:3033444139:547116765,1010489:276:24:0:547116765:3033444139,1010673:66:16:1:3033444139:547116975,1010678:81:24:1:3033444139:547116975,1010920:66:16:0:547116975:3033444154,1010978:155:24:0:547116975:3033444154,1011151:95:24:1:3033444154:547117064,1014632:108:24:0:547117064:3033444183,1014808:95:24:1:3033444183:547117106,1017596:112:24:0:547117106:3033444212,1017742:71:24:1:3033444212:547117152,1018031:116:24:0:547117152:3033444217,1018181:90:24:1:3033444217:547117202,1018209:142:25:1:3033444241:547117202,1018470:66:16:0:547117202:3033444318,1110506:122:24:0:547117202:3033444318,1110719:60:4:1:3033444318:0"
1,1257264536911665,178,2,38641,113,rst_during_handshake,"0:74:2:1:546906108:0,178:60:20:0:0:546906109"
0,1257264537942725,1114593,19,58690,25,abortive,"0:74:2:1:3055423147:0,242:74:18:0:562287335:3055423148,386:66:16:1:3055423148:562287336,1022729:276:24:0:562287336:3055423148,1022955:66:16:1:3055423148:562287546,1022960:81:24:1:3055423148:562287546,1023210:66:16:0:562287546:3055423163,1023302:155:24:0:562287546:3055423163,1023475:95:24:1:3055423163:562287635,1026941:108:24:0:562287635:3055423192,1027120:93:24:1:3055423192:562287677,1030487:110:24:0:562287677:3055423219,1030668:71:24:1:3055423219:562287721,1031156:116:24:0:562287721:3055423224,1031366:88:24:1:3055423224:562287771,1031373:142:25:1:3055423246:562287771,1031725:66:16:0:562287771:3055423323,1114430:122:24:0:562287771:3055423323,1114593:60:4:1:3055423323:0"
1,1257264537945161,180,2,43881,113,rst_during_handshake,"0:74:2:1:573226514:0,180:60:20:0:0:573226515"
0,1257264542072994,1049382,19,43393,25,abortive,"0:74:2:1:3114643076:0,238:74:18:0:636547886:3114643077,385:66:16:1:3114643077:636547887,1003750:276:24:0:636547887:3114643077,1003939:66:16:1:3114643077:636548097,1003944:81:24:1:3114643077:636548097,1004188:66:16:0:636548097:3114643092,1004267:155:24:0:636548097:3114643092,1004446:95:24:1:3114643092:636548186,1007934:108:24:0:636548186:3114643121,1008175:95:24:1:3114643121:636548228,1010983:112:24:0:636548228:3114643150,1011151:71:24:1:3114643150:636548274,1011444:116:24:0:636548274:3114643155,1011627:90:24:1:3114643155:636548324,1011634:142:25:1:3114643179:636548324,1011899:66:16:0:636548324:3114643256,1049189:122:24:0:636548324:3114643256,1049382:60:4:1:3114643256:0"
1,1257264542075435,201,2,45131,113,rst_during_handshake,"0:74:2:1:635716628:0,201:60:20:0:0:635716629"
0,1257264543095557,1045947,19,35330,25,abortive,"0:74:2:1:3124539907:0,239:74:18:0:657301435:3124539908,386:66:16:1:3124539908:657301436,1011241:276:24:0:657301436:3124539908,1011426:66:16:1:3124539908:657301646,1011431:81:24:1:3124539908:657301646,1011675:66:16:0:657301646:3124539923,1011723:155:24:0:657301646:3124539923,1011899:95:24:1:3124539923:657301735,1015268:108:24:0:657301735:3124539952,1015439:92:24:1:3124539952:657301777,1018153:109:24:0:657301777:3124539978,1018327:71:24:1:3124539978:657301820,1018619:116:24:0:657301820:3124539983,1018765:87:24:1:3124539983:657301870,1018797:142:25:1:3124540004:657301870,1019050:66:16:0:657301870:3124540081,1045770:122:24:0:657301870:3124540081,1045947:60:4:1:3124540081:0"
1,1257264543097849,142,2,39859,113,rst_during_handshake,"0:74:2:1:641576390:0,142:60:20:0:0:641576391"
0,1257264547278318,1074314,19,35837,25,abortive,"0:74:2:1:3189272978:0,364:74:18:0:718342837:3189272979,555:66:16:1:3189272979:718342838,1018684:276:24:0:718342838:3189272979,1018871:66:16:1:3189272979:718343048,1018877:81:24:1:3189272979:718343048,1019202:66:16:0:718343048:3189272994,1019204:155:24:0:718343048:3189272994,1019418:95:24:1:3189272994:718343137,1022883:108:24:0:718343137:3189273023,1023049:95:24:1:3189273023:718343179,1026178:112:24:0:718343179:3189273052,1026388:71:24:1:3189273052:718343225,1026733:116:24:0:718343225:3189273057,1026947:90:24:1:3189273057:718343275,1026954:142:25:1:3189273081:718343275,1027294:66:16:0:718343275:3189273158,1074164:122:24:0:718343275:3189273158,1074314:60:4:1:3189273158:0"
1,1257264547280868,148,2,52977,113,rst_during_handshake,"0:74:2:1:708782632:0,148:60:20:0:0:708782633"
0,1257264552424624,1060194,19,55709,25,abortive,"0:74:2:1:3283588112:0,242:74:18:0:797981786:3283588113,408:66:16:1:3283588113:797981787,1012630:276:24:0:797981787:3283588113,1012814:66:16:1:3283588113:797981997,1012819:81:24:1:3283588113:797981997,1013068:66:16:0:797981997:3283588128,1013115:155:24:0:797981997:3283588128,1013288:95:24:1:3283588128:797982086,1016716:108:24:0:797982086:3283588157,1016893:96:24:1:3283588157:797982128,1020099:113:24:0:797982128:3283588187,1020322:71:24:1:3283588187:797982175,1020902:116:24:0:797982175:3283588192,1021073:91:24:1:3283588192:797982225,1021099:142:25:1:3283588217:797982225,1021385:66:16:0:797982225:3283588294,1059998:122:24:0:797982225:3283588294,1060194:60:4:1:3283588294:0"
1,1257264552427031,150,2,36304,113,rst_during_handshake,"0:74:2:1:801606247:0,150:60:20:0:0:801606248"
0,1257264553456830,1040375,19,46123,25,abortive,"0:74:2:1:3285352614:0,244:74:18:0:810281120:3285352615,392:66:16:1:3285352615:810281121,1011096:276:24:0:810281121:3285352615,1011282:66:16:1:3285352615:810281331,1011286:81:24:1:3285352615:810281331,1011533:66:16:0:810281331:3285352630,1011580:155:24:0:810281331:3285352630,1011756:95:24:1:3285352630:810281420,1015298:108:24:0:810281420:3285352659,1015478:94:24:1:3285352659:810281462,1018486:111:24:0:810281462:3285352687,1018653:71:24:1:3285352687:810281507,1018960:116:24:0:810281507:3285352692,1019144:89:24:1:3285352692:810281557,1019150:142:25:1:3285352715:810281557,1019413:66:16:0:810281557:3285352792,1040229:122:24:0:810281557:3285352792,1040375:60:4:1:3285352792:0"
1,1257264553459241,149,2,57812,113,rst_during_handshake,"0:74:2:1:807121013:0,149:60:20:0:0:807121014"
0,1257264555518240,1046830,19,48747,25,abortive,"0:74:2:1:3328092162:0,244:74:18:0:838472277:3328092163,392:66:16:1:3328092163:838472278,1019167:276:24:0:838472278:3328092163,1019352:66:16:1:3328092163:838472488,1019357:81:24:1:3328092163:838472488,1019602:66:16:0:838472488:3328092178,1019656:155:24:0:838472488:3328092178,1019837:95:24:1:3328092178:838472577,1023323:108:24:0:838472577:3328092207,1023504:94:24:1:3328092207:838472619,1026747:111:24:0:838472619:3328092235,1026915:71:24:1:3328092235:838472664,1027186:116:24:0:838472664:3328092240,1027365:89:24:1:3328092240:838472714,1027372:142:25:1:3328092263:838472714,1027637:66:16:0:838472714:3328092340,1046683:122:24:0:838472714:3328092340,1046830:60:4:1:3328092340:0"
1,1257264555520627,149,2,50055,113,rst_during_handshake,"0:74:2:1:842785283:0,149:60:20:0:0:842785284"
0,1257264559665610,1281303,19,49587,25,abortive,"0:74:2:1:3395042002:0,348:74:18:0:913708950:3395042003,554:66:16:1:3395042003:913708951,1013859:276:24:0:913708951:3395042003,1014053:66:16:1:3395042003:913709161,1014058:81:24:1:3395042003:913709161,1014302:66:16:0:913709161:3395042018,1014369:155:24:0:913709161:3395042018,1014544:95:24:1:3395042018:913709250,1018125:108:24:0:913709250:3395042047,1018344:96:24:1:3395042047:913709292,1026702:113:24:0:913709292:3395042077,1026909:71:24:1:3395042077:913709339,1030324:116:24:0:913709339:3395042082,1030504:91:24:1:3395042082:913709389,1030541:142:25:1:3395042107:913709389,1033477:66:16:0:913709389:3395042184,1281154:122:24:0:913709389:3395042184,1281303:60:4:1:3395042184:0"
1,1257264559668308,147,2,34072,113,rst_during_handshake,"0:74:2:1:910374546:0,147:60:20:0:0:910374547"
0,1257264560708116,1075558,19,33614,25,abortive,"0:74:2:1:3412461656:0,240:74:18:0:925228322:3412461657,383:66:16:1:3412461657:925228323,1012038:276:24:0:925228323:3412461657,1012232:66:16:1:3412461657:925228533,1012236:81:24:1:3412461657:925228533,1012486:66:16:0:925228533:3412461672,1012535:155:24:0:925228533:3412461672,1012712:95:24:1:3412461672:925228622,1016235:108:24:0:925228622:3412461701,1016410:95:24:1:3412461701:925228664,1019740:112:24:0:925228664:3412461730,1019942:71:24:1:3412461730:925228710,1020252:116:24:0:925228710:3412461735,1020473:90:24:1:3412461735:925228760,1020480:142:25:1:3412461759:925228760,1020837:66:16:0:925228760:3412461836,1075400:122:24:0:925228760:3412461836,1075558:60:4:1:3412461836:0"
1,1257264560710483,152,2,46213,113,rst_during_handshake,"0:74:2:1:923694029:0,152:60:20:0:0:923694030"
0,1257264561758316,5514825,21,58952,25,abortive,"0:74:2:1:3417890196:0,247:74:18:0:944986754:3417890197,377:66:16:1:3417890197:944986755,1010014:276:24:0:944986755:3417890197,1010199:66:16:1:3417890197:944986965,1010205:81:24:1:3417890197:944986965,1010453:66:16:0:944986965:3417890212,1010520:155:24:0:944986965:3417890212,1010698:95:24:1:3417890212:944987054,1014165:108:24:0:944987054:3417890241,1014349:95:24:1:3417890241:944987096,1049319:66:16:0:944987096:3417890270,4919833:112:24:0:944987096:3417890270,4920048:71:24:1:3417890270:944987142,4920453:66:16:0:944987142:3417890275,4920454:116:24:0:944987142:3417890275,4920803:90:24:1:3417890275:944987192,4920806:142:25:1:3417890299:944987192,4921478:66:16:0:944987192:3417890376,5514664:122:24:0:944987192:3417890376,5514825:60:4:1:3417890376:0"
1,1257264561760720,292,2,57021,113,rst_during_handshake,"0:74:2:1:946750827:0,292:60:20:0:0:946750828"
0,1257264567754537,1112526,19,58652,25,abortive,"0:74:2:1:3512331379:0,239:74:18:0:1038167269:3512331380,385:66:16:1:3512331380:1038167270,1026094:276:24:0:1038167270:3512331380,1026291:66:16:1:3512331380:1038167480,1026296:81:24:1:3512331380:1038167480,1026536:66:16:0:1038167480:3512331395,1026589:155:24:0:1038167480:3512331395,1026769:95:24:1:3512331395:1038167569,1030383:108:24:0:1038167569:3512331424,1030567:97:24:1:3512331424:1038167611,1033329:114:24:0:1038167611:3512331455,1033501:71:24:1:3512331455:1038167659,1033786:116:24:0:1038167659:3512331460,1033969:92:24:1:3512331460:1038167709,1033975:142:25:1:3512331486:1038167709,1034240:66:16:0:1038167709:3512331563,1112336:122:24:0:1038167709:3512331563,1112526:60:4:1:3512331563:0"
1,1257264567757021,164,2,47353,113,rst_during_handshake,"0:74:2:1:1027162881:0,164:60:20:0:0:1027162882"
0,1257264568802972,1445645,21,35349,25,abortive,"0:74:2:1:3526522290:0,253:74:18:0:1047869091:3526522291,382:66:16:1:3526522291:1047869092,1046585:276:24:0:1047869092:3526522291,1046796:66:16:1:3526522291:1047869302,1046802:81:24:1:3526522291:1047869302,1047235:66:16:0:1047869302:3526522306,1047342:155:24:0:1047869302:3526522306,1047549:95:24:1:3526522306:1047869391,1051327:108:24:0:1047869391:3526522335,1051552:96:24:1:3526522335:1047869433,1090221:66:16:0:1047869433:3526522365,1233211:113:24:0:1047869433:3526522365,1233396:71:24:1:3526522365:1047869480,1233667:66:16:0:1047869480:3526522370,1233714:116:24:0:1047869480:3526522370,1233902:91:24:1:3526522370:1047869530,1233909:142:25:1:3526522395:1047869530,1234176:66:16:0:1047869530:3526522472,1445459:122:24:0:1047869530:3526522472,1445645:60:4:1:3526522472:0"
1,1257264568809253,151,2,49339,113,rst_during_handshake,"0:74:2:1:1047184961:0,151:60:20:0:0:1047184962"
0,1257285374838280,1061930,19,44851,25,abortive,"0:74:2:1:3385753163:0,272:74:18:0:895414965:3385753164,446:66:16:1:3385753164:895414966,1007993:276:24:0:895414966:3385753164,1008173:66:16:1:3385753164:895415176,1008178:81:24:1:3385753164:895415176,1008428:66:16:0:895415176:3385753179,1008505:155:24:0:895415176:3385753179,1008683:95:24:1:3385753179:895415265,1012152:108:24:0:895415265:3385753208,1012328:96:24:1:3385753208:895415307,1015617:113:24:0:895415307:3385753238,1015784:71:24:1:3385753238:895415354,1016076:116:24:0:895415354:3385753243,1016223:91:24:1:3385753243:895415404,1016256:140:25:1:3385753268:895415404,1016518:66:16:0:895415404:3385753343,1061785:122:24:0:895415404:3385753343,1061930:60:4:1:3385753343:0"
1,1257285374840700,149,2,50276,113,rst_during_handshake,"0:74:2:1:897933655:0,149:60:20:0:0:897933656"
0,1257285379986117,6772660,19,37501,25,abortive,"0:74:2:1:3469492072:0,254:74:18:0:989173536:3469492073,401:66:16:1:3469492073:989173537,1021065:276:24:0:989173537:3469492073,1021252:66:16:1:3469492073:989173747,1021258:81:24:1:3469492073:989173747,1021513:66:16:0:989173747:3469492088,1021568:155:24:0:989173747:3469492088,1021743:95:24:1:3469492088:989173836,1025245:108:24:0:989173836:3469492117,1025417:93:24:1:3469492117:989173878,1028285:110:24:0:989173878:3469492144,1028460:71:24:1:3469492144:989173922,1028744:116:24:0:989173922:3469492149,1028930:88:24:1:3469492149:989173972,1028936:140:25:1:3469492171:989173972,1029217:66:16:0:989173972:3469492246,6772486:122:24:0:989173972:3469492246,6772660:60:4:1:3469492246:0"
1,1257285379988561,155,2,59284,113,rst_during_handshake,"0:74:2:1:989694356:0,155:60:20:0:0:989694357"
0,1257285383093572,4880127,19,58408,25,abortive,"0:74:2:1:3507987051:0,247:74:18:0:1035790414:3507987052,393:66:16:1:3507987052:1035790415,1002481:276:24:0:1035790415:3507987052,1002660:66:16:1:3507987052:1035790625,1002666:81:24:1:3507987052:1035790625,1002921:66:16:0:1035790625:3507987067,1002964:155:24:0:1035790625:3507987067,1003139:95:24:1:3507987067:1035790714,1006592:108:24:0:1035790714:3507987096,1006761:93:24:1:3507987096:1035790756,1009946:110:24:0:1035790756:3507987123,1010118:71:24:1:3507987123:1035790800,1010413:116:24:0:1035790800:3507987128,1010598:88:24:1:3507987128:1035790850,1010605:140:25:1:3507987150:1035790850,1010878:66:16:0:1035790850:3507987225,4879968:122:24:0:1035790850:3507987225,4880127:60:4:1:3507987225:0"
1,1257285383095897,151,2,41187,113,rst_during_handshake,"0:74:2:1:1030137395:0,151:60:20:0:0:1030137396"
0,1257285385142718,2743827,19,54028,25,abortive,"0:74:2:1:3541259180:0,247:74:18:0:1068186880:3541259181,394:66:16:1:3541259181:1068186881,1004679:276:24:0:1068186881:3541259181,1004869:66:16:1:3541259181:1068187091,1004874:81:24:1:3541259181:1068187091,1005131:66:16:0:1068187091:3541259196,1005199:155:24:0:1068187091:3541259196,1005371:95:24:1:3541259196:1068187180,1008744:108:24:0:1068187180:3541259225,1008914:91:24:1:3541259225:1068187222,1012177:108:24:0:1068187222:3541259250,1012351:71:24:1:3541259250:1068187264,1012655:116:24:0:1068187264:3541259255,1012840:86:24:1:3541259255:1068187314,1012846:140:25:1:3541259275:1068187314,1013114:66:16:0:1068187314:3541259350,2743679:122:24:0:1068187314:3541259350,2743827:60:4:1:3541259350:0"
1,1257285385145016,150,2,42555,113,rst_during_handshake,"0:74:2:1:1057912594:0,150:60:20:0:0:1057912595"
0,1257285389016017,1369263,21,46200,25,abortive,"0:74:2:1:3613968351:0,248:74:18:0:1119021284:3613968352,395:66:16:1:3613968352:1119021285,1020342:276:24:0:1119021285:3613968352,1020524:66:16:1:3613968352:1119021495,1020529:81:24:1:3613968352:1119021495,1020778:66:16:0:1119021495:3613968367,1020857:155:24:0:1119021495:3613968367,1021028:95:24:1:3613968367:1119021584,1024468:108:24:0:1119021584:3613968396,1024647:96:24:1:3613968396:1119021626,1061504:66:16:0:1119021626:3613968426,1074750:113:24:0:1119021626:3613968426,1074917:71:24:1:3613968426:1119021673,1077170:66:16:0:1119021673:3613968431,1077212:116:24:0:1119021673:3613968431,1077400:91:24:1:3613968431:1119021723,1077407:140:25:1:3613968456:1119021723,1077683:66:16:0:1119021723:3613968531,1369096:122:24:0:1119021723:3613968531,1369263:60:4:1:3613968531:0"
1,1257285389018347,151,2,60972,113,rst_during_handshake,"0:74:2:1:1116994130:0,151:60:20:0:0:1116994131"
0,1257285390104219,1207128,21,58426,25,abortive,"0:74:2:1:3617022268:0,251:74:18:0:1138606891:3617022269,397:66:16:1:3617022269:1138606892,1026968:276:24:0:1138606892:3617022269,1027156:66:16:1:3617022269:1138607102,1027162:81:24:1:3617022269:1138607102,1027403:66:16:0:1138607102:3617022284,1027460:155:24:0:1138607102:3617022284,1027639:95:24:1:3617022284:1138607191,1031109:108:24:0:1138607191:3617022313,1031291:98:24:1:3617022313:1138607233,1065231:66:16:0:1138607233:3617022345,1134854:115:24:0:1138607233:3617022345,1135023:71:24:1:3617022345:1138607282,1135257:66:16:0:1138607282:3617022350,1135326:116:24:0:1138607282:3617022350,1135617:93:24:1:3617022350:1138607332,1135619:140:25:1:3617022377:1138607332,1136116:66:16:0:1138607332:3617022452,1206981:122:24:0:1138607332:3617022452,1207128:60:4:1:3617022452:0"
1,1257285390106657,158,2,34502,113,rst_during_handshake,"0:74:2:1:1134339462:0,158:60:20:0:0:1134339463"
