d,st,et,p,sp,dp,ct,fp
0,1257260103987297,1067477,19,52660,25,abortive,"0:74:2:1:2236683722:0,243:74:18:0:4042942103:2236683723,411:66:16:1:2236683723:4042942104,1020003:282:24:0:4042942104:2236683723,1020193:66:16:1:2236683723:4042942320,1020198:81:24:1:2236683723:4042942320,1020442:66:16:0:4042942320:2236683738,1020492:159:24:0:4042942320:2236683738,1020672:95:24:1:2236683738:4042942413,1022018:108:24:0:4042942413:2236683767,1022196:93:24:1:2236683767:4042942455,1025299:110:24:0:4042942455:2236683794,1025472:71:24:1:2236683794:4042942499,1025778:116:24:0:4042942499:2236683799,1025973:88:24:1:2236683799:4042942549,1025980:143:25:1:2236683821:4042942549,1026250:66:16:0:4042942549:2236683899,1067307:122:24:0:4042942549:2236683899,1067477:60:4:1:2236683899:0"
1,1257260103989975,176,2,51457,113,rst_during_handshake,"0:74:2:1:4042037458:0,176:60:20:0:0:4042037459"
0,1257260105024431,1050647,19,48300,25,abortive,"0:74:2:1:2248701172:0,499:74:18:0:4071489841:2248701173,668:66:16:1:2248701173:4071489842,1006049:282:24:0:4071489842:2248701173,1006231:66:16:1:2248701173:4071490058,1006236:81:24:1:2248701173:4071490058,1006497:66:16:0:4071490058:2248701188,1006557:159:24:0:4071490058:2248701188,1006727:95:24:1:2248701188:4071490151,1008013:108:24:0:4071490151:2248701217,1008186:95:24:1:2248701217:4071490193,1010860:112:24:0:4071490193:2248701246,1011059:71:24:1:2248701246:4071490239,1011359:116:24:0:4071490239:2248701251,1011539:90:24:1:2248701251:4071490289,1011546:143:25:1:2248701275:4071490289,1011809:66:16:0:4071490289:2248701353,1050447:122:24:0:4071490289:2248701353,1050647:60:4:1:2248701353:0"
1,1257260105027432,200,2,45189,113,rst_during_handshake,"0:74:2:1:4057785514:0,200:60:20:0:0:4057785515"
0,1257260107084961,1050066,19,33502,25,abortive,"0:74:2:1:2290204570:0,236:74:18:0:4093584457:2290204571,384:66:16:1:2290204571:4093584458,1004993:282:24:0:4093584458:2290204571,1005177:66:16:1:2290204571:4093584674,1005183:81:24:1:2290204571:4093584674,1005429:66:16:0:4093584674:2290204586,1005516:159:24:0:4093584674:2290204586,1005693:95:24:1:2290204586:4093584767,1006998:108:24:0:4093584767:2290204615,1007186:96:24:1:2290204615:4093584809,1009767:113:24:0:4093584809:2290204645,1009917:71:24:1:2290204645:4093584856,1010195:116:24:0:4093584856:2290204650,1010383:91:24:1:2290204650:4093584906,1010391:143:25:1:2290204675:4093584906,1010662:66:16:0:4093584906:2290204753,1049920:122:24:0:4093584906:2290204753,1050066:60:4:1:2290204753:0"
1,1257260107087474,152,2,40073,113,rst_during_handshake,"0:74:2:1:4094918663:0,152:60:20:0:0:4094918664"
0,1257260109126025,1120049,19,59439,25,abortive,"0:74:18:0:4132578215:2317481280,2664:74:2:1:2317481279:0,3184:66:16:1:2317481280:4132578216,1017067:282:24:0:4132578216:2317481280,1017261:66:16:1:2317481280:4132578432,1017266:81:24:1:2317481280:4132578432,1017515:66:16:0:4132578432:2317481295,1017575:159:24:0:4132578432:2317481295,1017754:95:24:1:2317481295:4132578525,1024694:108:24:0:4132578525:2317481324,1024885:93:24:1:2317481324:4132578567,1033484:110:24:0:4132578567:2317481351,1033652:71:24:1:2317481351:4132578611,1033939:116:24:0:4132578611:2317481356,1034085:88:24:1:2317481356:4132578661,1034120:143:25:1:2317481378:4132578661,1034377:66:16:0:4132578661:2317481456,1119853:122:24:0:4132578661:2317481456,1120049:60:4:1:2317481456:0"
1,1257260109128171,3154,2,60640,113,rst_during_handshake,"0:74:2:1:4122911590:0,3154:60:20:0:0:4122911591"
0,1257260115412960,1026995,19,50128,25,abortive,"0:74:2:1:2409133331:0,246:74:18:0:4227887726:2409133332,393:66:16:1:2409133332:4227887727,1009144:282:24:0:4227887727:2409133332,1009329:66:16:1:2409133332:4227887943,1009335:81:24:1:2409133332:4227887943,1009581:66:16:0:4227887943:2409133347,1009649:159:24:0:4227887943:2409133347,1009828:95:24:1:2409133347:4227888036,1011042:108:24:0:4227888036:2409133376,1011218:96:24:1:2409133376:4227888078,1014104:113:24:0:4227888078:2409133406,1014274:71:24:1:2409133406:4227888125,1014563:116:24:0:4227888125:2409133411,1014744:91:24:1:2409133411:4227888175,1014751:143:25:1:2409133436:4227888175,1015019:66:16:0:4227888175:2409133514,1026849:122:24:0:4227888175:2409133514,1026995:60:4:1:2409133514:0"
1,1257260115415403,147,2,33228,113,rst_during_handshake,"0:74:2:1:4232205873:0,147:60:20:0:0:4232205874"
0,1257260119517867,1156171,19,60759,25,abortive,"0:74:2:1:2472796019:0,465:74:18:0:4284178390:2472796020,641:66:16:1:2472796020:4284178391,1028380:282:24:0:4284178391:2472796020,1028567:66:16:1:2472796020:4284178607,1028572:81:24:1:2472796020:4284178607,1028819:66:16:0:4284178607:2472796035,1028879:159:24:0:4284178607:2472796035,1029066:95:24:1:2472796035:4284178700,1035204:108:24:0:4284178700:2472796064,1035402:94:24:1:2472796064:4284178742,1038728:111:24:0:4284178742:2472796092,1038871:71:24:1:2472796092:4284178787,1039159:116:24:0:4284178787:2472796097,1039311:89:24:1:2472796097:4284178837,1039340:143:25:1:2472796120:4284178837,1039599:66:16:0:4284178837:2472796198,1156023:122:24:0:4284178837:2472796198,1156171:60:4:1:2472796198:0"
1,1257260119520621,151,2,44592,113,rst_during_handshake,"0:74:2:1:4294820009:0,151:60:20:0:0:4294820010"
0,1257260125823052,1111213,19,40241,25,abortive,"0:74:2:1:2585010142:0,412:74:18:0:100820661:2585010143,583:66:16:1:2585010143:100820662,1038309:282:24:0:100820662:2585010143,1038495:66:16:1:2585010143:100820878,1038501:81:24:1:2585010143:100820878,1038755:66:16:0:100820878:2585010158,1038833:159:24:0:100820878:2585010158,1039008:95:24:1:2585010158:100820971,1040273:108:24:0:100820971:2585010187,1040493:94:24:1:2585010187:100821013,1043595:111:24:0:100821013:2585010215,1043769:71:24:1:2585010215:100821058,1044075:116:24:0:100821058:2585010220,1044251:89:24:1:2585010220:100821108,1044258:143:25:1:2585010243:100821108,1044532:66:16:0:100821108:2585010321,1111046:122:24:0:100821108:2585010321,1111213:60:4:1:2585010321:0"
1,1257260125825626,151,2,56107,113,rst_during_handshake,"0:74:2:1:89005629:0,151:60:20:0:0:89005630"
0,1257260135502916,1066575,19,47485,25,abortive,"0:74:2:1:2734534731:0,290:74:18:0:246986404:2734534732,472:66:16:1:2734534732:246986405,1022038:282:24:0:246986405:2734534732,1022220:66:16:1:2734534732:246986621,1022225:81:24:1:2734534732:246986621,1022470:66:16:0:246986621:2734534747,1022528:159:24:0:246986621:2734534747,1022702:95:24:1:2734534747:246986714,1023988:108:24:0:246986714:2734534776,1024170:93:24:1:2734534776:246986756,1027027:110:24:0:246986756:2734534803,1027196:71:24:1:2734534803:246986800,1027468:116:24:0:246986800:2734534808,1027655:88:24:1:2734534808:246986850,1027662:143:25:1:2734534830:246986850,1027929:66:16:0:246986850:2734534908,1066365:122:24:0:246986850:2734534908,1066575:60:4:1:2734534908:0"
1,1257260135505455,150,2,38871,113,rst_during_handshake,"0:74:2:1:238834137:0,150:60:20:0:0:238834138"
0,1257260136546297,1083720,19,57900,25,abortive,"0:74:2:1:2754147915:0,240:74:18:0:266462937:2754147916,387:66:16:1:2754147916:266462938,1016909:282:24:0:266462938:2754147916,1017139:66:16:1:2754147916:266463154,1017145:81:24:1:2754147916:266463154,1017517:66:16:0:266463154:2754147931,1017519:159:24:0:266463154:2754147931,1017746:95:24:1:2754147931:266463247,1019303:108:24:0:266463247:2754147960,1019512:93:24:1:2754147960:266463289,1022681:110:24:0:266463289:2754147987,1022857:71:24:1:2754147987:266463333,1023145:116:24:0:266463333:2754147992,1023327:88:24:1:2754147992:266463383,1023335:143:25:1:2754148014:266463383,1023591:66:16:0:266463383:2754148092,1083529:122:24:0:266463383:2754148092,1083720:60:4:1:2754148092:0"
1,1257260136548769,186,2,58188,113,rst_during_handshake,"0:74:2:1:261388499:0,186:60:20:0:0:261388500"
0,1257260138627286,1128792,19,51588,25,abortive,"0:74:2:1:2786576586:0,245:74:18:0:303304431:2786576587,392:66:16:1:2786576587:303304432,1019067:282:24:0:303304432:2786576587,1019253:66:16:1:2786576587:303304648,1019258:81:24:1:2786576587:303304648,1019505:66:16:0:303304648:2786576602,1019574:159:24:0:303304648:2786576602,1019757:95:24:1:2786576602:303304741,1021039:108:24:0:303304741:2786576631,1021215:96:24:1:2786576631:303304783,1049034:113:24:0:303304783:2786576661,1049207:71:24:1:2786576661:303304830,1049491:116:24:0:303304830:2786576666,1049637:91:24:1:2786576666:303304880,1049671:143:25:1:2786576691:303304880,1049929:66:16:0:303304880:2786576769,1128630:122:24:0:303304880:2786576769,1128792:60:4:1:2786576769:0"
1,1257260138629724,150,2,45428,113,rst_during_handshake,"0:74:2:1:291051732:0,150:60:20:0:0:291051733"
0,1257260139687618,1063663,19,38741,25,abortive,"0:74:2:1:2799604769:0,262:74:18:0:314708022:2799604770,409:66:16:1:2799604770:314708023,1015658:282:24:0:314708023:2799604770,1015832:66:16:1:2799604770:314708239,1015837:81:24:1:2799604770:314708239,1016252:66:16:0:314708239:2799604785,1016253:159:24:0:314708239:2799604785,1016454:95:24:1:2799604785:314708332,1018130:108:24:0:314708332:2799604814,1018348:95:24:1:2799604814:314708374,1021407:112:24:0:314708374:2799604843,1021603:71:24:1:2799604843:314708420,1021896:116:24:0:314708420:2799604848,1022122:90:24:1:2799604848:314708470,1022128:143:25:1:2799604872:314708470,1022462:66:16:0:314708470:2799604950,1063516:122:24:0:314708470:2799604950,1063663:60:4:1:2799604950:0"
1,1257260139690074,153,2,52613,113,rst_during_handshake,"0:74:2:1:314236469:0,153:60:20:0:0:314236470"
0,1257260141748822,1194651,19,55635,25,abortive,"0:74:2:1:2832069245:0,484:74:18:0:346508027:2832069246,671:66:16:1:2832069246:346508028,1004571:282:24:0:346508028:2832069246,1004760:66:16:1:2832069246:346508244,1004766:81:24:1:2832069246:346508244,1005016:66:16:0:346508244:2832069261,1005081:159:24:0:346508244:2832069261,1005258:95:24:1:2832069261:346508337,1006549:108:24:0:346508337:2832069290,1006728:94:24:1:2832069290:346508379,1009751:111:24:0:346508379:2832069318,1009917:71:24:1:2832069318:346508424,1010200:116:24:0:346508424:2832069323,1010388:89:24:1:2832069323:346508474,1010395:143:25:1:2832069346:346508474,1010661:66:16:0:346508474:2832069424,1194502:122:24:0:346508474:2832069424,1194651:60:4:1:2832069424:0"
1,1257260141751843,189,2,53242,113,rst_during_handshake,"0:74:2:1:340962172:0,189:60:20:0:0:340962173"
0,1257260147976056,1061152,19,54075,25,abortive,"0:74:2:1:2926541279:0,247:74:18:0:442692348:2926541280,396:66:16:1:2926541280:442692349,1009497:282:24:0:442692349:2926541280,1009695:66:16:1:2926541280:442692565,1009701:81:24:1:2926541280:442692565,1009947:66:16:0:442692565:2926541295,1010000:159:24:0:442692565:2926541295,1010171:95:24:1:2926541295:442692658,1011439:108:24:0:442692658:2926541324,1011616:96:24:1:2926541324:442692700,1014590:113:24:0:442692700:2926541354,1014794:71:24:1:2926541354:442692747,1015232:116:24:0:442692747:2926541359,1015439:91:24:1:2926541359:442692797,1015446:143:25:1:2926541384:442692797,1015730:66:16:0:442692797:2926541462,1060968:122:24:0:442692797:2926541462,1061152:60:4:1:2926541462:0"
1,1257260147978655,151,2,60764,113,rst_during_handshake,"0:74:2:1:444809461:0,151:60:20:0:0:444809462"
0,1257260149008790,1069011,19,34217,25,abortive,"0:74:2:1:2940434158:0,364:74:18:0:463384075:2940434159,547:66:16:1:2940434159:463384076,1014310:282:24:0:463384076:2940434159,1014495:66:16:1:2940434159:463384292,1014501:81:24:1:2940434159:463384292,1014749:66:16:0:463384292:2940434174,1014808:159:24:0:463384292:2940434174,1014984:95:24:1:2940434174:463384385,1016344:108:24:0:463384385:2940434203,1016522:94:24:1:2940434203:463384427,1019635:111:24:0:463384427:2940434231,1019804:71:24:1:2940434231:463384472,1020083:116:24:0:463384472:2940434236,1020271:89:24:1:2940434236:463384522,1020278:143:25:1:2940434259:463384522,1020556:66:16:0:463384522:2940434337,1068807:122:24:0:463384522:2940434337,1069011:60:4:1:2940434337:0"
1,1257260149011327,146,2,59566,113,rst_during_handshake,"0:74:2:1:450120293:0,146:60:20:0:0:450120294"
0,1257260160343482,5855975,19,48344,25,abortive,"0:74:2:1:3138145988:0,361:74:18:0:638747593:3138145989,535:66:16:1:3138145989:638747594,1010802:282:24:0:638747594:3138145989,1011026:66:16:1:3138145989:638747810,1011031:81:24:1:3138145989:638747810,1011268:66:16:0:638747810:3138146004,1011341:159:24:0:638747810:3138146004,1011515:95:24:1:3138146004:638747903,1012919:108:24:0:638747903:3138146033,1013101:95:24:1:3138146033:638747945,1015792:112:24:0:638747945:3138146062,1015960:71:24:1:3138146062:638747991,1016255:116:24:0:638747991:3138146067,1016437:90:24:1:3138146067:638748041,1016444:143:25:1:3138146091:638748041,1016707:66:16:0:638748041:3138146169,5855801:122:24:0:638748041:3138146169,5855975:60:4:1:3138146169:0"
1,1257260160346157,151,2,50021,113,rst_during_handshake,"0:74:2:1:637290571:0,151:60:20:0:0:637290572"
0,1257260165958305,1070488,19,49959,25,abortive,"0:74:2:1:3218881515:0,313:74:18:0:743731815:3218881516,525:66:16:1:3218881516:743731816,1015007:282:24:0:743731816:3218881516,1015228:66:16:1:3218881516:743732032,1015233:81:24:1:3218881516:743732032,1015512:66:16:0:743732032:3218881531,1015567:159:24:0:743732032:3218881531,1015791:95:24:1:3218881531:743732125,1017201:108:24:0:743732125:3218881560,1017407:95:24:1:3218881560:743732167,1020235:112:24:0:743732167:3218881589,1020417:71:24:1:3218881589:743732213,1020752:116:24:0:743732213:3218881594,1020951:90:24:1:3218881594:743732263,1020987:143:25:1:3218881618:743732263,1021320:66:16:0:743732263:3218881696,1070333:122:24:0:743732263:3218881696,1070488:60:4:1:3218881696:0"
1,1257260165961100,191,2,34108,113,rst_during_handshake,"0:74:2:1:734088406:0,191:60:20:0:0:734088407"
0,1257260166992557,1037593,19,37379,25,abortive,"0:74:2:1:3247833633:0,250:74:18:0:747041704:3247833634,400:66:16:1:3247833634:747041705,1000801:282:24:0:747041705:3247833634,1000989:66:16:1:3247833634:747041921,1000994:81:24:1:3247833634:747041921,1001244:66:16:0:747041921:3247833649,1001328:159:24:0:747041921:3247833649,1001508:95:24:1:3247833649:747042014,1002803:108:24:0:747042014:3247833678,1002975:93:24:1:3247833678:747042056,1006099:110:24:0:747042056:3247833705,1006240:71:24:1:3247833705:747042100,1006534:116:24:0:747042100:3247833710,1006713:88:24:1:3247833710:747042150,1006720:143:25:1:3247833732:747042150,1006984:66:16:0:747042150:3247833810,1037433:122:24:0:747042150:3247833810,1037593:60:4:1:3247833810:0"
1,1257260166994930,149,2,59746,113,rst_during_handshake,"0:74:2:1:753464155:0,149:60:20:0:0:753464156"
0,1257260171073211,1026452,19,36932,25,abortive,"0:74:2:1:3299441779:0,261:74:18:0:812369252:3299441780,412:66:16:1:3299441780:812369253,1010347:282:24:0:812369253:3299441780,1010531:66:16:1:3299441780:812369469,1010537:81:24:1:3299441780:812369469,1010789:66:16:0:812369469:3299441795,1010849:159:24:0:812369469:3299441795,1011028:95:24:1:3299441795:812369562,1012415:108:24:0:812369562:3299441824,1012587:98:24:1:3299441824:812369604,1015197:115:24:0:812369604:3299441856,1015370:71:24:1:3299441856:812369653,1015683:116:24:0:812369653:3299441861,1015866:93:24:1:3299441861:812369703,1015873:143:25:1:3299441888:812369703,1016154:66:16:0:812369703:3299441966,1026305:122:24:0:812369703:3299441966,1026452:60:4:1:3299441966:0"
1,1257260171075560,151,2,36538,113,rst_during_handshake,"0:74:2:1:823077464:0,151:60:20:0:0:823077465"
0,1257260172100034,1270417,19,38614,25,abortive,"0:74:2:1:3317216159:0,243:74:18:0:839241873:3317216160,392:66:16:1:3317216160:839241874,1013602:282:24:0:839241874:3317216160,1013804:66:16:1:3317216160:839242090,1013809:81:24:1:3317216160:839242090,1014056:66:16:0:839242090:3317216175,1014124:159:24:0:839242090:3317216175,1014304:95:24:1:3317216175:839242183,1033534:108:24:0:839242183:3317216204,1033710:93:24:1:3317216204:839242225,1036576:110:24:0:839242225:3317216231,1036750:71:24:1:3317216231:839242269,1037030:116:24:0:839242269:3317216236,1037213:88:24:1:3317216236:839242319,1037220:143:25:1:3317216258:839242319,1037487:66:16:0:839242319:3317216336,1270200:122:24:0:839242319:3317216336,1270417:60:4:1:3317216336:0"
1,1257260172102453,150,2,47475,113,rst_during_handshake,"0:74:2:1:839492854:0,150:60:20:0:0:839492855"
0,1257260173148463,1174504,19,40579,25,abortive,"0:74:2:1:3337374215:0,247:74:18:0:857855336:3337374216,391:66:16:1:3337374216:857855337,1036425:282:24:0:857855337:3337374216,1036611:66:16:1:3337374216:857855553,1036617:81:24:1:3337374216:857855553,1036861:66:16:0:857855553:3337374231,1036923:159:24:0:857855553:3337374231,1037101:95:24:1:3337374231:857855646,1038340:108:24:0:857855646:3337374260,1038516:97:24:1:3337374260:857855688,1055311:114:24:0:857855688:3337374291,1055519:71:24:1:3337374291:857855736,1055830:116:24:0:857855736:3337374296,1056023:92:24:1:3337374296:857855786,1056029:143:25:1:3337374322:857855786,1056296:66:16:0:857855786:3337374400,1174317:122:24:0:857855786:3337374400,1174504:60:4:1:3337374400:0"
1,1257260173159472,200,2,54108,113,rst_during_handshake,"0:74:2:1:849673087:0,200:60:20:0:0:849673088"
0,1257260174215712,1112725,19,59469,25,abortive,"0:74:2:1:3351515555:0,239:74:18:0:871423251:3351515556,388:66:16:1:3351515556:871423252,1012358:282:24:0:871423252:3351515556,1012547:66:16:1:3351515556:871423468,1012553:81:24:1:3351515556:871423468,1012801:66:16:0:871423468:3351515571,1012864:159:24:0:871423468:3351515571,1013038:95:24:1:3351515571:871423561,1014371:108:24:0:871423561:3351515600,1014542:96:24:1:3351515600:871423603,1017504:113:24:0:871423603:3351515630,1017711:71:24:1:3351515630:871423650,1018517:116:24:0:871423650:3351515635,1018759:91:24:1:3351515635:871423700,1018768:143:25:1:3351515660:871423700,1019042:66:16:0:871423700:3351515738,1112579:122:24:0:871423700:3351515738,1112725:60:4:1:3351515738:0"
1,1257260174218051,150,2,52319,113,rst_during_handshake,"0:74:2:1:875170674:0,150:60:20:0:0:875170675"
0,1257260180424596,1053778,19,59478,25,abortive,"0:74:2:1:3456390801:0,259:74:18:0:969567610:3456390802,402:66:16:1:3456390802:969567611,1003870:282:24:0:969567611:3456390802,1004106:66:16:1:3456390802:969567827,1004111:81:24:1:3456390802:969567827,1004366:66:16:0:969567827:3456390817,1004447:159:24:0:969567827:3456390817,1004625:95:24:1:3456390817:969567920,1005892:108:24:0:969567920:3456390846,1006070:93:24:1:3456390846:969567962,1009145:110:24:0:969567962:3456390873,1009319:71:24:1:3456390873:969568006,1009609:116:24:0:969568006:3456390878,1009792:88:24:1:3456390878:969568056,1009800:143:25:1:3456390900:969568056,1010065:66:16:0:969568056:3456390978,1053632:122:24:0:969568056:3456390978,1053778:60:4:1:3456390978:0"
1,1257260180427155,150,2,49012,113,rst_during_handshake,"0:74:2:1:966405565:0,150:60:20:0:0:966405566"
0,1257260181445031,1056975,19,57263,25,abortive,"0:74:2:1:3464859490:0,241:74:18:0:980830176:3464859491,388:66:16:1:3464859491:980830177,1019009:282:24:0:980830177:3464859491,1019191:66:16:1:3464859491:980830393,1019196:81:24:1:3464859491:980830393,1019444:66:16:0:980830393:3464859506,1019500:159:24:0:980830393:3464859506,1019677:95:24:1:3464859506:980830486,1021054:108:24:0:980830486:3464859535,1021260:98:24:1:3464859535:980830528,1034569:115:24:0:980830528:3464859567,1034732:71:24:1:3464859567:980830577,1035038:116:24:0:980830577:3464859572,1035227:93:24:1:3464859572:980830627,1035234:143:25:1:3464859599:980830627,1035491:66:16:0:980830627:3464859677,1056821:122:24:0:980830627:3464859677,1056975:60:4:1:3464859677:0"
1,1257260181447492,151,2,55466,113,rst_during_handshake,"0:74:2:1:986845915:0,151:60:20:0:0:986845916"
