d,st,et,p,sp,dp,ct,fp
0,1257260031255733,1094098,19,39266,25,abortive,"0:74:2:1:1101961775:0,321:74:18:0:2913836802:1101961776,506:66:16:1:1101961776:2913836803,1022402:285:24:0:2913836803:1101961776,1022605:66:16:1:1101961776:2913837022,1022610:81:24:1:1101961776:2913837022,1022977:66:16:0:2913837022:1101961791,1022978:161:24:0:2913837022:1101961791,1023191:95:24:1:1101961791:2913837117,1026751:108:24:0:2913837117:1101961820,1026928:95:24:1:1101961820:2913837159,1029837:112:24:0:2913837159:1101961849,1030065:71:24:1:1101961849:2913837205,1030554:116:24:0:2913837205:1101961854,1030781:90:24:1:1101961854:2913837255,1030787:140:25:1:1101961878:2913837255,1031060:66:16:0:2913837255:1101961953,1093939:122:24:0:2913837255:1101961953,1094098:60:4:1:1101961953:0"
1,1257260031258207,148,2,35958,113,rst_during_handshake,"0:74:2:1:2908037882:0,148:60:20:0:0:2908037883"
0,1257260034408083,1076708,19,35597,25,abortive,"0:74:2:1:1150942528:0,242:74:18:0:2956956756:1150942529,389:66:16:1:1150942529:2956956757,1018876:285:24:0:2956956757:1150942529,1019058:66:16:1:1150942529:2956956976,1019063:81:24:1:1150942529:2956956976,1019313:66:16:0:2956956976:1150942544,1019391:161:24:0:2956956976:1150942544,1019565:95:24:1:1150942544:2956957071,1023019:108:24:0:2956957071:1150942573,1023194:97:24:1:1150942573:2956957113,1026558:114:24:0:2956957113:1150942604,1026732:71:24:1:1150942604:2956957161,1027020:116:24:0:2956957161:1150942609,1027206:92:24:1:1150942609:2956957211,1027212:140:25:1:1150942635:2956957211,1027474:66:16:0:2956957211:1150942710,1076512:122:24:0:2956957211:1150942710,1076708:60:4:1:1150942710:0"
1,1257260034410504,138,2,58224,113,rst_during_handshake,"0:74:2:1:2969179403:0,138:60:20:0:0:2969179404"
0,1257260035446199,1059812,19,47425,25,abortive,"0:74:2:1:1173372522:0,244:74:18:0:2971626974:1173372523,390:66:16:1:1173372523:2971626975,1002855:285:24:0:2971626975:1173372523,1003108:66:16:1:1173372523:2971627194,1003117:81:24:1:1173372523:2971627194,1004489:66:16:0:2971627194:1173372538,1004528:161:24:0:2971627194:1173372538,1004840:95:24:1:1173372538:2971627289,1008306:108:24:0:2971627289:1173372567,1008484:95:24:1:1173372567:2971627331,1011800:112:24:0:2971627331:1173372596,1011972:71:24:1:1173372596:2971627377,1012245:116:24:0:2971627377:1173372601,1012439:90:24:1:1173372601:2971627427,1012446:140:25:1:1173372625:2971627427,1012691:66:16:0:2971627427:1173372700,1059627:122:24:0:2971627427:1173372700,1059812:60:4:1:1173372700:0"
1,1257260035448642,157,2,45050,113,rst_during_handshake,"0:74:2:1:2974259263:0,157:60:20:0:0:2974259264"
0,1257260040637214,2122451,21,59787,25,abortive,"0:74:2:1:1253498063:0,252:74:18:0:3061735436:1253498064,400:66:16:1:1253498064:3061735437,1013781:285:24:0:3061735437:1253498064,1013967:66:16:1:1253498064:3061735656,1013973:81:24:1:1253498064:3061735656,1014216:66:16:0:3061735656:1253498079,1014267:161:24:0:3061735656:1253498079,1014445:95:24:1:1253498079:3061735751,1018034:108:24:0:3061735751:1253498108,1018237:94:24:1:1253498108:3061735793,1021023:111:24:0:3061735793:1253498136,1021233:71:24:1:1253498136:3061735838,1021562:116:24:0:3061735838:1253498141,1021757:89:24:1:1253498141:3061735888,1021764:140:25:1:1253498164:3061735888,1022030:66:16:0:3061735888:1253498239,2113390:122:24:0:3061735888:1253498239,2113594:60:4:1:1253498239:0,2122277:106:25:0:3061735944:1253498239,2122451:60:4:1:1253498239:0"
1,1257260040639747,149,2,59810,113,rst_during_handshake,"0:74:2:1:3051115717:0,149:60:20:0:0:3051115718"
0,1257260041669933,1196477,19,58904,25,abortive,"0:74:2:1:1260997801:0,536:74:18:0:3079471891:1260997802,732:66:16:1:1260997802:3079471892,1007527:285:24:0:3079471892:1260997802,1007770:66:16:1:1260997802:3079472111,1007778:81:24:1:1260997802:3079472111,1013553:66:16:0:3079472111:1260997817,1013631:161:24:0:3079472111:1260997817,1013835:95:24:1:1260997817:3079472206,1029975:108:24:0:3079472206:1260997846,1030190:97:24:1:1260997846:3079472248,1053141:114:24:0:3079472248:1260997877,1053382:71:24:1:1260997877:3079472296,1073319:116:24:0:3079472296:1260997882,1073554:92:24:1:1260997882:3079472346,1073558:140:25:1:1260997908:3079472346,1098714:66:16:0:3079472346:1260997983,1196330:122:24:0:3079472346:1260997983,1196477:60:4:1:1260997983:0"
1,1257260041672835,153,2,41300,113,rst_during_handshake,"0:74:2:1:3074268438:0,153:60:20:0:0:3074268439"
0,1257260047978064,1028617,19,45898,25,abortive,"0:74:2:1:1357233353:0,244:74:18:0:3181796637:1357233354,393:66:16:1:1357233354:3181796638,1000169:285:24:0:3181796638:1357233354,1000361:66:16:1:1357233354:3181796857,1000367:81:24:1:1357233354:3181796857,1000648:66:16:0:3181796857:1357233369,1000667:161:24:0:3181796857:1357233369,1000849:95:24:1:1357233369:3181796952,1004287:108:24:0:3181796952:1357233398,1004473:93:24:1:1357233398:3181796994,1007673:110:24:0:3181796994:1357233425,1007846:71:24:1:1357233425:3181797038,1008237:116:24:0:3181797038:1357233430,1008424:88:24:1:1357233430:3181797088,1008453:140:25:1:1357233452:3181797088,1008813:66:16:0:3181797088:1357233527,1028470:122:24:0:3181797088:1357233527,1028617:60:4:1:1357233527:0"
1,1257260047980385,149,2,32829,113,rst_during_handshake,"0:74:2:1:3166186700:0,149:60:20:0:0:3166186701"
0,1257260051065362,1251214,19,55523,25,abortive,"0:74:2:1:1409499282:0,255:74:18:0:3220359602:1409499283,398:66:16:1:1409499283:3220359603,1095592:285:24:0:3220359603:1409499283,1095779:66:16:1:1409499283:3220359822,1095784:81:24:1:1409499283:3220359822,1096032:66:16:0:3220359822:1409499298,1096090:161:24:0:3220359822:1409499298,1096265:95:24:1:1409499298:3220359917,1099802:108:24:0:3220359917:1409499327,1099982:94:24:1:1409499327:3220359959,1103086:111:24:0:3220359959:1409499355,1103279:71:24:1:1409499355:3220360004,1103605:116:24:0:3220360004:1409499360,1103760:89:24:1:1409499360:3220360054,1103799:140:25:1:1409499383:3220360054,1104053:66:16:0:3220360054:1409499458,1251067:122:24:0:3220360054:1409499458,1251214:60:4:1:1409499458:0"
1,1257260051074171,155,2,51541,113,rst_during_handshake,"0:74:2:1:3225335832:0,155:60:20:0:0:3225335833"
0,1257260053224489,1098560,19,60315,25,abortive,"0:74:2:1:1447430593:0,240:74:18:0:3251622891:1447430594,385:66:16:1:1447430594:3251622892,1013360:285:24:0:3251622892:1447430594,1013551:66:16:1:1447430594:3251623111,1013557:81:24:1:1447430594:3251623111,1013801:66:16:0:3251623111:1447430609,1013879:161:24:0:3251623111:1447430609,1014053:95:24:1:1447430609:3251623206,1017641:108:24:0:3251623206:1447430638,1017862:93:24:1:1447430638:3251623248,1055789:110:24:0:3251623248:1447430665,1055964:71:24:1:1447430665:3251623292,1056246:116:24:0:3251623292:1447430670,1056436:88:24:1:1447430670:3251623342,1056443:140:25:1:1447430692:3251623342,1056715:66:16:0:3251623342:1447430767,1098412:122:24:0:3251623342:1447430767,1098560:60:4:1:1447430767:0"
1,1257260053226851,147,2,48439,113,rst_during_handshake,"0:74:2:1:3254732649:0,147:60:20:0:0:3254732650"
0,1257260054294514,1061209,19,40855,25,abortive,"0:74:2:1:1465627547:0,339:74:18:0:3269950833:1465627548,519:66:16:1:1465627548:3269950834,1007765:285:24:0:3269950834:1465627548,1007956:66:16:1:1465627548:3269951053,1007960:81:24:1:1465627548:3269951053,1008322:66:16:0:3269951053:1465627563,1008324:161:24:0:3269951053:1465627563,1008531:95:24:1:1465627563:3269951148,1012073:108:24:0:3269951148:1465627592,1012253:97:24:1:1465627592:3269951190,1015154:114:24:0:3269951190:1465627623,1015361:71:24:1:1465627623:3269951238,1015644:116:24:0:3269951238:1465627628,1015831:92:24:1:1465627628:3269951288,1015866:140:25:1:1465627654:3269951288,1016271:66:16:0:3269951288:1465627729,1061017:122:24:0:3269951288:1465627729,1061209:60:4:1:1465627729:0"
1,1257260054297021,149,2,59688,113,rst_during_handshake,"0:74:2:1:3277349035:0,149:60:20:0:0:3277349036"
0,1257260056361885,1062040,19,37516,25,abortive,"0:74:2:1:1497959765:0,257:74:18:0:3311975397:1497959766,440:66:16:1:1497959766:3311975398,1009867:285:24:0:3311975398:1497959766,1010052:66:16:1:1497959766:3311975617,1010057:81:24:1:1497959766:3311975617,1010308:66:16:0:3311975617:1497959781,1010391:161:24:0:3311975617:1497959781,1010563:95:24:1:1497959781:3311975712,1014080:108:24:0:3311975712:1497959810,1014282:98:24:1:1497959810:3311975754,1017506:115:24:0:3311975754:1497959842,1017676:71:24:1:1497959842:3311975803,1017973:116:24:0:3311975803:1497959847,1018158:93:24:1:1497959847:3311975853,1018165:140:25:1:1497959874:3311975853,1018429:66:16:0:3311975853:1497959949,1061894:122:24:0:3311975853:1497959949,1062040:60:4:1:1497959949:0"
1,1257260056364217,150,2,55944,113,rst_during_handshake,"0:74:2:1:3308438609:0,150:60:20:0:0:3308438610"
0,1257260057391111,1143299,19,49113,25,abortive,"0:74:2:1:1508397938:0,266:74:18:0:3325118920:1508397939,412:66:16:1:1508397939:3325118921,1018885:285:24:0:3325118921:1508397939,1019104:66:16:1:1508397939:3325119140,1019109:81:24:1:1508397939:3325119140,1019343:66:16:0:3325119140:1508397954,1019394:161:24:0:3325119140:1508397954,1019571:95:24:1:1508397954:3325119235,1023079:108:24:0:3325119235:1508397983,1023253:94:24:1:1508397983:3325119277,1048739:111:24:0:3325119277:1508398011,1048908:71:24:1:1508398011:3325119322,1049193:116:24:0:3325119322:1508398016,1049379:89:24:1:1508398016:3325119372,1049386:140:25:1:1508398039:3325119372,1049655:66:16:0:3325119372:1508398114,1143149:122:24:0:3325119372:1508398114,1143299:60:4:1:1508398114:0"
1,1257260057393612,151,2,60456,113,rst_during_handshake,"0:74:2:1:3312878676:0,151:60:20:0:0:3312878677"
0,1257260058451351,1055148,19,60333,25,abortive,"0:74:2:1:1523811150:0,243:74:18:0:3329775697:1523811151,397:66:16:1:1523811151:3329775698,1007388:285:24:0:3329775698:1523811151,1007577:66:16:1:1523811151:3329775917,1007594:81:24:1:1523811151:3329775917,1007840:66:16:0:3329775917:1523811166,1007927:161:24:0:3329775917:1523811166,1008101:95:24:1:1523811166:3329776012,1011728:108:24:0:3329776012:1523811195,1012920:95:24:1:1523811195:3329776054,1016045:112:24:0:3329776054:1523811224,1016217:71:24:1:1523811224:3329776100,1016510:116:24:0:3329776100:1523811229,1016695:90:24:1:1523811229:3329776150,1016702:140:25:1:1523811253:3329776150,1016965:66:16:0:3329776150:1523811328,1054946:122:24:0:3329776150:1523811328,1055148:60:4:1:1523811328:0"
1,1257260058453775,149,2,40782,113,rst_during_handshake,"0:74:2:1:3333496115:0,149:60:20:0:0:3333496116"
0,1257260062558635,1188736,19,57494,25,abortive,"0:74:18:0:3393958028:1598293867,6702:74:2:1:1598293866:0,7176:66:16:1:1598293867:3393958029,1019163:285:24:0:3393958029:1598293867,1019356:66:16:1:1598293867:3393958248,1019361:81:24:1:1598293867:3393958248,1019608:66:16:0:3393958248:1598293882,1019685:161:24:0:3393958248:1598293882,1019861:95:24:1:1598293882:3393958343,1023367:108:24:0:3393958343:1598293911,1023578:95:24:1:1598293911:3393958385,1026423:112:24:0:3393958385:1598293940,1026597:71:24:1:1598293940:3393958431,1026876:116:24:0:3393958431:1598293945,1027067:90:24:1:1598293945:3393958481,1027074:140:25:1:1598293969:3393958481,1027340:66:16:0:3393958481:1598294044,1188518:122:24:0:3393958481:1598294044,1188736:60:4:1:1598294044:0"
1,1257260062561369,7154,2,56535,113,rst_during_handshake,"0:74:2:1:3408331489:0,7154:60:20:0:0:3408331490"
0,1257260063596579,1136370,21,54366,25,abortive,"0:74:2:1:1611561993:0,241:74:18:0:3413628517:1611561994,390:66:16:1:1611561994:3413628518,1009405:285:24:0:3413628518:1611561994,1009629:66:16:1:1611561994:3413628737,1009635:81:24:1:1611561994:3413628737,1010064:66:16:0:3413628737:1611562009,1010066:161:24:0:3413628737:1611562009,1010282:95:24:1:1611562009:3413628832,1013860:108:24:0:3413628832:1611562038,1014050:97:24:1:1611562038:3413628874,1052456:66:16:0:3413628874:1611562069,1074053:114:24:0:3413628874:1611562069,1074222:71:24:1:1611562069:3413628922,1074482:66:16:0:3413628922:1611562074,1074519:116:24:0:3413628922:1611562074,1074702:92:24:1:1611562074:3413628972,1074709:140:25:1:1611562100:3413628972,1077755:66:16:0:3413628972:1611562175,1136184:122:24:0:3413628972:1611562175,1136370:60:4:1:1611562175:0"
1,1257260063598855,151,2,43889,113,rst_during_handshake,"0:74:2:1:3410434921:0,151:60:20:0:0:3410434922"
0,1257260064685181,1065068,19,59123,25,abortive,"0:74:2:1:1617718109:0,530:74:18:0:3429437382:1617718110,742:66:16:1:1617718110:3429437383,1020915:285:24:0:3429437383:1617718110,1021121:66:16:1:1617718110:3429437602,1021126:81:24:1:1617718110:3429437602,1021527:66:16:0:3429437602:1617718125,1021528:161:24:0:3429437602:1617718125,1021755:95:24:1:1617718125:3429437697,1025386:108:24:0:3429437697:1617718154,1025594:95:24:1:1617718154:3429437739,1028936:112:24:0:3429437739:1617718183,1029128:71:24:1:1617718183:3429437785,1029537:116:24:0:3429437785:1617718188,1029763:90:24:1:1617718188:3429437835,1029770:140:25:1:1617718212:3429437835,1030189:66:16:0:3429437835:1617718287,1064892:122:24:0:3429437835:1617718287,1065068:60:4:1:1617718287:0"
1,1257260064688029,153,2,54172,113,rst_during_handshake,"0:74:2:1:3433154240:0,153:60:20:0:0:3433154241"
0,1257263632050363,1069870,19,54112,25,abortive,"0:74:2:1:1739089043:0,268:74:18:0:3543491557:1739089044,451:66:16:1:1739089044:3543491558,1016729:285:24:0:3543491558:1739089044,1016914:66:16:1:1739089044:3543491777,1016920:81:24:1:1739089044:3543491777,1017164:66:16:0:3543491777:1739089059,1017234:161:24:0:3543491777:1739089059,1017408:95:24:1:1739089059:3543491872,1020987:108:24:0:3543491872:1739089088,1021204:98:24:1:1739089088:3543491914,1023959:115:24:0:3543491914:1739089120,1024174:71:24:1:1739089120:3543491963,1024469:116:24:0:3543491963:1739089125,1024661:93:24:1:1739089125:3543492013,1024668:143:25:1:1739089152:3543492013,1024935:66:16:0:3543492013:1739089230,1069708:122:24:0:3543492013:1739089230,1069870:60:4:1:1739089230:0"
1,1257263632052856,195,2,55899,113,rst_during_handshake,"0:74:2:1:3543546502:0,195:60:20:0:0:3543546503"
0,1257263635161623,5303050,21,48786,25,abortive,"0:74:2:1:1785870973:0,235:74:18:0:3593216796:1785870974,383:66:16:1:1785870974:3593216797,1003713:285:24:0:3593216797:1785870974,1003901:66:16:1:1785870974:3593217016,1003908:81:24:1:1785870974:3593217016,1004156:66:16:0:3593217016:1785870989,1004228:161:24:0:3593217016:1785870989,1004406:95:24:1:1785870989:3593217111,1007792:108:24:0:3593217111:1785871018,1007976:95:24:1:1785871018:3593217153,1041932:66:16:0:3593217153:1785871047,5150689:112:24:0:3593217153:1785871047,5150879:71:24:1:1785871047:3593217199,5151177:66:16:0:3593217199:1785871052,5151224:116:24:0:3593217199:1785871052,5151411:90:24:1:1785871052:3593217249,5151423:143:25:1:1785871076:3593217249,5151702:66:16:0:3593217249:1785871154,5302895:122:24:0:3593217249:1785871154,5303050:60:4:1:1785871154:0"
1,1257263635163981,150,2,51529,113,rst_during_handshake,"0:74:2:1:3586490617:0,150:60:20:0:0:3586490618"
0,1257263641380018,1111924,19,58937,25,abortive,"0:74:2:1:1879518843:0,539:74:18:0:3680833206:1879518844,729:66:16:1:1879518844:3680833207,1024412:285:24:0:3680833207:1879518844,1024683:66:16:1:1879518844:3680833426,1024715:81:24:1:1879518844:3680833426,1025104:66:16:0:3680833426:1879518859,1025128:161:24:0:3680833426:1879518859,1025357:95:24:1:1879518859:3680833521,1028863:108:24:0:3680833521:1879518888,1029039:96:24:1:1879518888:3680833563,1032447:113:24:0:3680833563:1879518918,1032620:71:24:1:1879518918:3680833610,1032884:116:24:0:3680833610:1879518923,1033074:91:24:1:1879518923:3680833660,1033080:143:25:1:1879518948:3680833660,1033339:66:16:0:3680833660:1879519026,1111762:122:24:0:3680833660:1879519026,1111924:60:4:1:1879519026:0"
1,1257263641383184,182,2,51639,113,rst_during_handshake,"0:74:2:1:3692607908:0,182:60:20:0:0:3692607909"
0,1257263643452649,1105939,19,46076,25,abortive,"0:74:2:1:1916403519:0,238:74:18:0:3716417383:1916403520,385:66:16:1:1916403520:3716417384,1004977:285:24:0:3716417384:1916403520,1005152:66:16:1:1916403520:3716417603,1005157:81:24:1:1916403520:3716417603,1005401:66:16:0:3716417603:1916403535,1005466:161:24:0:3716417603:1916403535,1005646:95:24:1:1916403535:3716417698,1009138:108:24:0:3716417698:1916403564,1009359:93:24:1:1916403564:3716417740,1012237:110:24:0:3716417740:1916403591,1012411:71:24:1:1916403591:3716417784,1012692:116:24:0:3716417784:1916403596,1012875:88:24:1:1916403596:3716417834,1012883:143:25:1:1916403618:3716417834,1013168:66:16:0:3716417834:1916403696,1105789:122:24:0:3716417834:1916403696,1105939:60:4:1:1916403696:0"
1,1257263643455004,149,2,60201,113,rst_during_handshake,"0:74:2:1:3728198776:0,149:60:20:0:0:3728198777"
0,1257263647641273,1092096,19,40949,25,abortive,"0:74:2:1:1973994597:0,242:74:18:0:3780422794:1973994598,389:66:16:1:1973994598:3780422795,1006558:285:24:0:3780422795:1973994598,1006743:66:16:1:1973994598:3780423014,1006748:81:24:1:1973994598:3780423014,1006995:66:16:0:3780423014:1973994613,1007062:161:24:0:3780423014:1973994613,1007243:95:24:1:1973994613:3780423109,1010639:108:24:0:3780423109:1973994642,1010809:96:24:1:1973994642:3780423151,1014272:113:24:0:3780423151:1973994672,1014484:71:24:1:1973994672:3780423198,1015028:116:24:0:3780423198:1973994677,1015259:91:24:1:1973994677:3780423248,1015266:143:25:1:1973994702:3780423248,1015792:66:16:0:3780423248:1973994780,1091951:122:24:0:3780423248:1973994780,1092096:60:4:1:1973994780:0"
1,1257263647643657,150,2,50373,113,rst_during_handshake,"0:74:2:1:3780447081:0,150:60:20:0:0:3780447082"
0,1257263658031658,1039675,19,54274,25,abortive,"0:74:2:1:2139509192:0,243:74:18:0:3954623545:2139509193,389:66:16:1:2139509193:3954623546,1006192:285:24:0:3954623546:2139509193,1006432:66:16:1:2139509193:3954623765,1006436:81:24:1:2139509193:3954623765,1006686:66:16:0:3954623765:2139509208,1006771:161:24:0:3954623765:2139509208,1006961:95:24:1:2139509208:3954623860,1010448:108:24:0:3954623860:2139509237,1010625:96:24:1:2139509237:3954623902,1013666:113:24:0:3954623902:2139509267,1013838:71:24:1:2139509267:3954623949,1014113:116:24:0:3954623949:2139509272,1014296:91:24:1:2139509272:3954623999,1014303:143:25:1:2139509297:3954623999,1014571:66:16:0:3954623999:2139509375,1039495:122:24:0:3954623999:2139509375,1039675:60:4:1:2139509375:0"
1,1257263658034160,180,2,35421,113,rst_during_handshake,"0:74:2:1:3950558775:0,180:60:20:0:0:3950558776"
